source_row,selection_id,View,Channel,begin_time,end_time,low_freq,high_freq,stable_id,source_stem,audio_duration_s,syllable_duration_s,frequency_box_valid,source_file
15,15,Spectrogram 1,1,5.88732803,6.049059098,657.8,13023.9,3b9a18a0626f9d0d99f2,guanyinya_2023-06-14-birdnet-13_10_11_02,10.826208333333334,0.1617310679999999,True,audio/analysis_clips/guanyinya_2023-06-14-birdnet-13_10_11_02.wav
16,16,Spectrogram 1,1,6.291655702,6.416918,920.9,15457.7,248a68c7842f7c2e7393,guanyinya_2023-06-14-birdnet-13_10_11_02,10.826208333333334,0.125262298,True,audio/analysis_clips/guanyinya_2023-06-14-birdnet-13_10_11_02.wav
17,17,Spectrogram 1,1,6.852957648,7.014688717,855.1,13287.0,9e0f73ffc8179b6e0731,guanyinya_2023-06-14-birdnet-13_10_11_02,10.826208333333334,0.161731069,True,audio/analysis_clips/guanyinya_2023-06-14-birdnet-13_10_11_02.wav
18,18,Spectrogram 1,1,7.143122213,7.436457975,460.4,12826.6,168960401590572ee300,guanyinya_2023-06-14-birdnet-13_10_11_02,10.826208333333334,0.2933357619999999,True,audio/analysis_clips/guanyinya_2023-06-14-birdnet-13_10_11_02.wav
19,20,Spectrogram 1,1,7.572819464,7.707595355,1249.8,14931.5,bed4c33159fa3f22ffd5,guanyinya_2023-06-14-birdnet-13_10_11_02,10.826208333333334,0.1347758909999994,True,audio/analysis_clips/guanyinya_2023-06-14-birdnet-13_10_11_02.wav
20,21,Spectrogram 1,1,7.997616596,8.160933264,723.6,12300.4,44b42650cee4aa603dbf,guanyinya_2023-06-14-birdnet-13_10_11_02,10.826208333333334,0.1633166680000002,True,audio/analysis_clips/guanyinya_2023-06-14-birdnet-13_10_11_02.wav
21,22,Spectrogram 1,1,8.341691517,8.482809803,1118.2,14602.6,d308e30d0b950f876e8c,guanyinya_2023-06-14-birdnet-13_10_11_02,10.826208333333334,0.1411182860000011,True,audio/analysis_clips/guanyinya_2023-06-14-birdnet-13_10_11_02.wav
22,23,Spectrogram 1,1,8.752361585,8.925191845,526.2,13287.0,6c46e49609de230ed674,guanyinya_2023-06-14-birdnet-13_10_11_02,10.826208333333334,0.1728302600000013,True,audio/analysis_clips/guanyinya_2023-06-14-birdnet-13_10_11_02.wav
23,24,Spectrogram 1,1,9.020327767,9.304149937,263.1,13221.3,884d4b3f6c054b381a07,guanyinya_2023-06-14-birdnet-13_10_11_02,10.826208333333334,0.2838221700000005,True,audio/analysis_clips/guanyinya_2023-06-14-birdnet-13_10_11_02.wav
24,26,Spectrogram 1,1,9.462709809,9.608584891,1052.4,15194.6,26227b3f1fea9c02bffd,guanyinya_2023-06-14-birdnet-13_10_11_02,10.826208333333334,0.1458750819999998,True,audio/analysis_clips/guanyinya_2023-06-14-birdnet-13_10_11_02.wav
25,27,Spectrogram 1,1,9.74494638,9.90509185,592.0,12892.4,2b38011ff593162a2ad0,guanyinya_2023-06-14-birdnet-13_10_11_02,10.826208333333334,0.1601454699999998,True,audio/analysis_clips/guanyinya_2023-06-14-birdnet-13_10_11_02.wav
26,28,Spectrogram 1,1,9.978029385,10.272950746,65.8,12234.6,990bd2e659d6f162923f,guanyinya_2023-06-14-birdnet-13_10_11_02,10.826208333333334,0.2949213610000001,True,audio/analysis_clips/guanyinya_2023-06-14-birdnet-13_10_11_02.wav
27,29,Spectrogram 1,1,10.429925019,10.661422432,1578.7,14602.6,e5002b0293c9c7261c5e,guanyinya_2023-06-14-birdnet-13_10_11_02,10.826208333333334,0.2314974129999996,True,audio/analysis_clips/guanyinya_2023-06-14-birdnet-13_10_11_02.wav
1,1,Spectrogram 1,1,0.11209003,0.278473669,0.0,13860.5,4b42abb85b9c622dd597,guanyinya_2023-06-14-birdnet-14_24_42_01,4.227916666666666,0.1663836389999999,True,audio/analysis_clips/guanyinya_2023-06-14-birdnet-14_24_42_01.wav
2,2,Spectrogram 1,1,0.490393883,0.681297216,0.0,16372.1,fcfaae93793f4eeb7777,guanyinya_2023-06-14-birdnet-14_24_42_01,4.227916666666666,0.190903333,True,audio/analysis_clips/guanyinya_2023-06-14-birdnet-14_24_42_01.wav
3,3,Spectrogram 1,1,0.942256818,1.050844035,372.1,15069.8,1f10e73054f9f56255ea,guanyinya_2023-06-14-birdnet-14_24_42_01,4.227916666666666,0.1085872169999998,True,audio/analysis_clips/guanyinya_2023-06-14-birdnet-14_24_42_01.wav
4,4,Spectrogram 1,1,1.229487521,1.371351465,186.0,15814.0,988eb01e899946c68087,guanyinya_2023-06-14-birdnet-14_24_42_01,4.227916666666666,0.141863944,True,audio/analysis_clips/guanyinya_2023-06-14-birdnet-14_24_42_01.wav
5,5,Spectrogram 1,1,1.465927429,1.863496755,0.0,15627.9,72447fc53a191d89e3db,guanyinya_2023-06-14-birdnet-14_24_42_01,4.227916666666666,0.3975693259999999,True,audio/analysis_clips/guanyinya_2023-06-14-birdnet-14_24_42_01.wav
6,6,Spectrogram 1,1,2.054300009,2.280231477,0.0,16837.2,5f40acf1450f7a3e7884,guanyinya_2023-06-14-birdnet-14_24_42_01,4.227916666666666,0.2259314680000002,True,audio/analysis_clips/guanyinya_2023-06-14-birdnet-14_24_42_01.wav
7,7,Spectrogram 1,1,2.485146063,2.651529702,744.2,13953.5,069c01b52d23acd8aff1,guanyinya_2023-06-14-birdnet-14_24_42_01,4.227916666666666,0.1663836389999997,True,audio/analysis_clips/guanyinya_2023-06-14-birdnet-14_24_42_01.wav
8,8,Spectrogram 1,1,2.746105665,3.00005964,186.0,19627.9,9f0119fab2461c9f1888,guanyinya_2023-06-14-birdnet-14_24_42_01,4.227916666666666,0.2539539749999999,True,audio/analysis_clips/guanyinya_2023-06-14-birdnet-14_24_42_01.wav
9,9,Spectrogram 1,1,3.196217194,3.602543554,651.2,16186.0,0a0a1ee4d6903ca4dd08,guanyinya_2023-06-14-birdnet-14_24_42_01,4.227916666666666,0.40632636,True,audio/analysis_clips/guanyinya_2023-06-14-birdnet-14_24_42_01.wav
10,10,Spectrogram 1,1,3.765424379,3.991355847,0.0,14790.7,e99429287276fa263dfa,guanyinya_2023-06-14-birdnet-14_24_42_01,4.227916666666666,0.2259314679999997,True,audio/analysis_clips/guanyinya_2023-06-14-birdnet-14_24_42_01.wav
1,1,Spectrogram 1,1,0.162299268,0.578948135,424.8,17415.9,c789f8a87e6d2a534ee2,guanyinya_2023-06-14-birdnet-14_25_12_01,16.539583333333333,0.416648867,True,audio/analysis_clips/guanyinya_2023-06-14-birdnet-14_25_12_01.wav
2,2,Spectrogram 1,1,0.666153712,0.903546671,531.0,17946.9,5416d71805e56c07929d,guanyinya_2023-06-14-birdnet-14_25_12_01,16.539583333333333,0.237392959,True,audio/analysis_clips/guanyinya_2023-06-14-birdnet-14_25_12_01.wav
3,3,Spectrogram 1,1,1.036777413,1.189387173,1061.9,17203.5,14acdce698eefd59130b,guanyinya_2023-06-14-birdnet-14_25_12_01,16.539583333333333,0.15260976,True,audio/analysis_clips/guanyinya_2023-06-14-birdnet-14_25_12_01.wav
4,4,Spectrogram 1,1,1.354108818,1.543054234,1274.3,16141.6,cf5b29ef9993a62993d0,guanyinya_2023-06-14-birdnet-14_25_12_01,16.539583333333333,0.1889454159999999,True,audio/analysis_clips/guanyinya_2023-06-14-birdnet-14_25_12_01.wav
5,5,Spectrogram 1,1,1.656905959,1.891876541,1168.1,15185.8,8d3de8e9a9da36c5881f,guanyinya_2023-06-14-birdnet-14_25_12_01,16.539583333333333,0.2349705820000001,True,audio/analysis_clips/guanyinya_2023-06-14-birdnet-14_25_12_01.wav
6,6,Spectrogram 1,1,2.100200975,2.28187926,637.2,14442.5,e4566ed3a4894d9255e3,guanyinya_2023-06-14-birdnet-14_25_12_01,16.539583333333333,0.1816782850000002,True,audio/analysis_clips/guanyinya_2023-06-14-birdnet-14_25_12_01.wav
7,7,Spectrogram 1,1,2.482936562,2.717907144,955.8,15716.8,08b386b0bdceaa1b7bd2,guanyinya_2023-06-14-birdnet-14_25_12_01,16.539583333333333,0.2349705820000003,True,audio/analysis_clips/guanyinya_2023-06-14-birdnet-14_25_12_01.wav
8,8,Spectrogram 1,1,2.95772248,3.115176994,1061.9,14548.7,23207f84f1c106f57914,guanyinya_2023-06-14-birdnet-14_25_12_01,16.539583333333333,0.1574545139999998,True,audio/analysis_clips/guanyinya_2023-06-14-birdnet-14_25_12_01.wav
9,9,Spectrogram 1,1,3.282321016,3.510024467,1168.1,15292.0,b16bf63adbc1d70ec5d1,guanyinya_2023-06-14-birdnet-14_25_12_01,16.539583333333333,0.227703451,True,audio/analysis_clips/guanyinya_2023-06-14-birdnet-14_25_12_01.wav
10,10,Spectrogram 1,1,3.73530554,4.139842522,849.6,15185.8,7b0c1ee6567ff5e45b8a,guanyinya_2023-06-14-birdnet-14_25_12_01,16.539583333333333,0.4045369820000002,True,audio/analysis_clips/guanyinya_2023-06-14-birdnet-14_25_12_01.wav
11,11,Spectrogram 1,1,4.350589332,4.47897532,849.6,14123.9,922ef4d382a73875352a,guanyinya_2023-06-14-birdnet-14_25_12_01,16.539583333333333,0.1283859879999997,True,audio/analysis_clips/guanyinya_2023-06-14-birdnet-14_25_12_01.wav
12,12,Spectrogram 1,1,4.699411639,4.861710907,2017.7,15610.6,48130c942041da27f0db,guanyinya_2023-06-14-birdnet-14_25_12_01,16.539583333333333,0.1622992679999999,True,audio/analysis_clips/guanyinya_2023-06-14-birdnet-14_25_12_01.wav
13,13,Spectrogram 1,1,5.108793375,5.353453466,1168.1,16247.8,8afb0eb7e88de193a07d,guanyinya_2023-06-14-birdnet-14_25_12_01,16.539583333333333,0.244660091,True,audio/analysis_clips/guanyinya_2023-06-14-birdnet-14_25_12_01.wav
14,14,Spectrogram 1,1,5.520597488,5.68774151,1168.1,14548.7,5db617ff09f5310b1dd7,guanyinya_2023-06-14-birdnet-14_25_12_01,16.539583333333333,0.1671440220000004,True,audio/analysis_clips/guanyinya_2023-06-14-birdnet-14_25_12_01.wav
15,15,Spectrogram 1,1,5.908177831,6.114079887,531.0,15716.8,f6cb6830309db152e37c,guanyinya_2023-06-14-birdnet-14_25_12_01,16.539583333333333,0.2059020560000002,True,audio/analysis_clips/guanyinya_2023-06-14-birdnet-14_25_12_01.wav
16,16,Spectrogram 1,1,6.33936096,6.54284064,1168.1,11681.4,afcab82e2f4c5daf08a6,guanyinya_2023-06-14-birdnet-14_25_12_01,16.539583333333333,0.20347968,True,audio/analysis_clips/guanyinya_2023-06-14-birdnet-14_25_12_01.wav
17,17,Spectrogram 1,1,6.659114742,6.799612616,849.6,14336.3,75145393ed48a8e9d5a5,guanyinya_2023-06-14-birdnet-14_25_12_01,16.539583333333333,0.1404978740000002,True,audio/analysis_clips/guanyinya_2023-06-14-birdnet-14_25_12_01.wav
18,18,Spectrogram 1,1,6.97402377,7.175081072,1380.5,15185.8,09d459e760a7458e4512,guanyinya_2023-06-14-birdnet-14_25_12_01,16.539583333333333,0.2010573020000006,True,audio/analysis_clips/guanyinya_2023-06-14-birdnet-14_25_12_01.wav
19,19,Spectrogram 1,1,7.654711744,7.923595606,1274.3,14336.3,9c1843fb169030eaae21,guanyinya_2023-06-14-birdnet-14_25_12_01,16.539583333333333,0.268883862,True,audio/analysis_clips/guanyinya_2023-06-14-birdnet-14_25_12_01.wav
20,20,Spectrogram 1,1,8.0301802,8.228815125,1380.5,14654.9,439d93c11601a1e4b69e,guanyinya_2023-06-14-birdnet-14_25_12_01,16.539583333333333,0.1986349250000003,True,audio/analysis_clips/guanyinya_2023-06-14-birdnet-14_25_12_01.wav
21,21,Spectrogram 1,1,8.337822096,8.558258415,955.8,15292.0,e31a8ee89f51f2b60422,guanyinya_2023-06-14-birdnet-14_25_12_01,16.539583333333333,0.2204363189999991,True,audio/analysis_clips/guanyinya_2023-06-14-birdnet-14_25_12_01.wav
22,22,Spectrogram 1,1,8.77384998,9.074224744,1274.3,14654.9,15ce38c2ff352374acb3,guanyinya_2023-06-14-birdnet-14_25_12_01,16.539583333333333,0.3003747640000007,True,audio/analysis_clips/guanyinya_2023-06-14-birdnet-14_25_12_01.wav
23,23,Spectrogram 1,1,9.280126801,9.478761726,849.6,14123.9,a9bf36ad55a0471c13d5,guanyinya_2023-06-14-birdnet-14_25_12_01,16.539583333333333,0.1986349250000003,True,audio/analysis_clips/guanyinya_2023-06-14-birdnet-14_25_12_01.wav
24,24,Spectrogram 1,1,9.558700171,9.820316902,955.8,15929.2,b6822cad6f07e3e45ecd,guanyinya_2023-06-14-birdnet-14_25_12_01,16.539583333333333,0.2616167310000001,True,audio/analysis_clips/guanyinya_2023-06-14-birdnet-14_25_12_01.wav
25,25,Spectrogram 1,1,9.93174625,10.379886021,849.6,14867.3,962640010cc0faffb8a2,guanyinya_2023-06-14-birdnet-14_25_12_01,16.539583333333333,0.448139771000001,True,audio/analysis_clips/guanyinya_2023-06-14-birdnet-14_25_12_01.wav
26,26,Spectrogram 1,1,10.413799301,10.689950294,212.4,14761.1,6c129102873d24815e79,guanyinya_2023-06-14-birdnet-14_25_12_01,16.539583333333333,0.2761509930000017,True,audio/analysis_clips/guanyinya_2023-06-14-birdnet-14_25_12_01.wav
27,27,Spectrogram 1,1,10.706906934,10.920076122,0.0,15716.8,e4ad8a8e2e5fb5be064e,guanyinya_2023-06-14-birdnet-14_25_12_01,16.539583333333333,0.2131691880000001,True,audio/analysis_clips/guanyinya_2023-06-14-birdnet-14_25_12_01.wav
28,28,Spectrogram 1,1,11.172003344,11.331880235,849.6,14123.9,b63239e236e8c37bdff8,guanyinya_2023-06-14-birdnet-14_25_12_01,16.539583333333333,0.1598768909999997,True,audio/analysis_clips/guanyinya_2023-06-14-birdnet-14_25_12_01.wav
29,29,Spectrogram 1,1,11.491757125,11.726727707,849.6,15292.0,04ae50f4144552ac532a,guanyinya_2023-06-14-birdnet-14_25_12_01,16.539583333333333,0.2349705820000007,True,audio/analysis_clips/guanyinya_2023-06-14-birdnet-14_25_12_01.wav
30,30,Spectrogram 1,1,11.864803204,12.279029694,1061.9,14867.3,d54834d81be8e19aebbf,guanyinya_2023-06-14-birdnet-14_25_12_01,16.539583333333333,0.4142264900000008,True,audio/analysis_clips/guanyinya_2023-06-14-birdnet-14_25_12_01.wav
31,31,Spectrogram 1,1,12.530528152,12.7267407,424.8,13061.9,014820469b76f2f0e178,guanyinya_2023-06-14-birdnet-14_25_12_01,16.539583333333333,0.1962125480000001,True,audio/analysis_clips/guanyinya_2023-06-14-birdnet-14_25_12_01.wav
32,32,Spectrogram 1,1,12.82848054,13.03922735,955.8,15292.0,0fed257749deb1d4322d,guanyinya_2023-06-14-birdnet-14_25_12_01,16.539583333333333,0.2107468100000016,True,audio/analysis_clips/guanyinya_2023-06-14-birdnet-14_25_12_01.wav
33,33,Spectrogram 1,1,13.240284652,13.644821634,531.0,14654.9,1d05e6f88c1fe9548341,guanyinya_2023-06-14-birdnet-14_25_12_01,16.539583333333333,0.4045369819999997,True,audio/analysis_clips/guanyinya_2023-06-14-birdnet-14_25_12_01.wav
34,34,Spectrogram 1,1,13.729604833,14.029979598,1168.1,15398.2,a563f2cb28018b666361,guanyinya_2023-06-14-birdnet-14_25_12_01,16.539583333333333,0.3003747650000008,True,audio/analysis_clips/guanyinya_2023-06-14-birdnet-14_25_12_01.wav
35,35,Spectrogram 1,1,14.417559939,14.637996258,637.2,14973.5,d8a5d1ccd494e701e5bd,guanyinya_2023-06-14-birdnet-14_25_12_01,16.539583333333333,0.2204363189999991,True,audio/analysis_clips/guanyinya_2023-06-14-birdnet-14_25_12_01.wav
36,36,Spectrogram 1,1,14.846320692,15.260547182,637.2,14654.9,052f3e2ff49dee5a28b0,guanyinya_2023-06-14-birdnet-14_25_12_01,16.539583333333333,0.414226489999999,True,audio/analysis_clips/guanyinya_2023-06-14-birdnet-14_25_12_01.wav
37,37,Spectrogram 1,1,15.335640873,15.575456209,955.8,14973.5,1717d5e143a0ea1c3cd0,guanyinya_2023-06-14-birdnet-14_25_12_01,16.539583333333333,0.2398153360000012,True,audio/analysis_clips/guanyinya_2023-06-14-birdnet-14_25_12_01.wav
38,38,Spectrogram 1,1,15.730488346,15.919433762,531.0,12849.6,5175899c88d0147819b0,guanyinya_2023-06-14-birdnet-14_25_12_01,16.539583333333333,0.188945416000001,True,audio/analysis_clips/guanyinya_2023-06-14-birdnet-14_25_12_01.wav
39,39,Spectrogram 1,1,16.086577784,16.263411315,1486.7,15079.6,e5fac722267d90bebdee,guanyinya_2023-06-14-birdnet-14_25_12_01,16.539583333333333,0.1768335309999997,True,audio/analysis_clips/guanyinya_2023-06-14-birdnet-14_25_12_01.wav
1,1,Spectrogram 1,1,0.064696316,0.28882284,1073.2,14926.8,df7a1d779c29c8f08786,guanyinya_2023-06-14-birdnet-14_26_42_01_01,15.776270833333331,0.224126524,True,audio/analysis_clips/guanyinya_2023-06-14-birdnet-14_26_42_01_01.wav
2,2,Spectrogram 1,1,0.459805961,0.68855365,585.4,14829.3,51e2c303c0604078b39a,guanyinya_2023-06-14-birdnet-14_26_42_01_01,15.776270833333331,0.228747689,True,audio/analysis_clips/guanyinya_2023-06-14-birdnet-14_26_42_01_01.wav
3,3,Spectrogram 1,1,0.928854252,1.072110381,292.7,15122.0,930ed3440ada90a5d884,guanyinya_2023-06-14-birdnet-14_26_42_01_01,15.776270833333331,0.1432561289999998,True,audio/analysis_clips/guanyinya_2023-06-14-birdnet-14_26_42_01_01.wav
4,4,Spectrogram 1,1,1.30085807,1.499568183,975.6,15902.4,af51c4c9c26a937e60aa,guanyinya_2023-06-14-birdnet-14_26_42_01_01,15.776270833333331,0.1987101129999999,True,audio/analysis_clips/guanyinya_2023-06-14-birdnet-14_26_42_01_01.wav
5,7,Spectrogram 1,1,1.929336569,2.206606495,682.9,16878.0,0215ea3c3c23355e0b4b,guanyinya_2023-06-14-birdnet-14_26_42_01_01,15.776270833333331,0.277269926,True,audio/analysis_clips/guanyinya_2023-06-14-birdnet-14_26_42_01_01.wav
6,8,Spectrogram 1,1,2.352173206,2.537019823,1073.2,13658.5,3bf4658ed103405c7ea9,guanyinya_2023-06-14-birdnet-14_26_42_01_01,15.776270833333331,0.1848466170000002,True,audio/analysis_clips/guanyinya_2023-06-14-birdnet-14_26_42_01_01.wav
7,9,Spectrogram 1,1,2.738650012,3.149933736,1073.2,15414.6,aec68f040e36e21d9643,guanyinya_2023-06-14-birdnet-14_26_42_01_01,15.776270833333331,0.411283724,True,audio/analysis_clips/guanyinya_2023-06-14-birdnet-14_26_42_01_01.wav
8,10,Spectrogram 1,1,3.353265015,3.5958762,1365.9,14634.1,4b2f887790b2fcfb67a0,guanyinya_2023-06-14-birdnet-14_26_42_01_01,15.776270833333331,0.2426111850000003,True,audio/analysis_clips/guanyinya_2023-06-14-birdnet-14_26_42_01_01.wav
9,11,Spectrogram 1,1,3.676746595,3.831555637,1268.3,16000.0,8c1d90e807e7427e0853,guanyinya_2023-06-14-birdnet-14_26_42_01_01,15.776270833333331,0.1548090420000001,True,audio/analysis_clips/guanyinya_2023-06-14-birdnet-14_26_42_01_01.wav
10,12,Spectrogram 1,1,3.921668363,4.152726635,1268.3,16000.0,ce6dc41471ad3ec9c714,guanyinya_2023-06-14-birdnet-14_26_42_01_01,15.776270833333331,0.2310582719999994,True,audio/analysis_clips/guanyinya_2023-06-14-birdnet-14_26_42_01_01.wav
11,13,Spectrogram 1,1,4.196627706,4.714198235,682.9,16390.2,f071c516b40c3c670af5,guanyinya_2023-06-14-birdnet-14_26_42_01_01,15.776270833333331,0.5175705289999994,True,audio/analysis_clips/guanyinya_2023-06-14-birdnet-14_26_42_01_01.wav
12,14,Spectrogram 1,1,4.788136882,4.977604665,1170.7,13853.7,e9b54fbff880828ed566,guanyinya_2023-06-14-birdnet-14_26_42_01_01,15.776270833333331,0.1894677830000004,True,audio/analysis_clips/guanyinya_2023-06-14-birdnet-14_26_42_01_01.wav
13,15,Spectrogram 1,1,5.074649139,5.314949741,487.8,16097.6,864570f2057cb1403b9a,guanyinya_2023-06-14-birdnet-14_26_42_01_01,15.776270833333331,0.2403006020000004,True,audio/analysis_clips/guanyinya_2023-06-14-birdnet-14_26_42_01_01.wav
14,16,Spectrogram 1,1,5.442031791,5.698506472,292.7,15122.0,e1d33c7372f5b1f37cce,guanyinya_2023-06-14-birdnet-14_26_42_01_01,15.776270833333331,0.2564746810000002,True,audio/analysis_clips/guanyinya_2023-06-14-birdnet-14_26_42_01_01.wav
15,17,Spectrogram 1,1,5.834830854,6.326984973,195.1,16195.1,65ebdc9a9ca35e62fbf7,guanyinya_2023-06-14-birdnet-14_26_42_01_01,15.776270833333331,0.4921541190000003,True,audio/analysis_clips/guanyinya_2023-06-14-birdnet-14_26_42_01_01.wav
16,18,Spectrogram 1,1,6.454067022,6.58808082,780.5,16487.8,a130e96721e1300e891a,guanyinya_2023-06-14-birdnet-14_26_42_01_01,15.776270833333331,0.1340137979999998,True,audio/analysis_clips/guanyinya_2023-06-14-birdnet-14_26_42_01_01.wav
17,19,Spectrogram 1,1,6.694367625,6.93697881,975.6,16487.8,e9a7a164a97fb1dddff2,guanyinya_2023-06-14-birdnet-14_26_42_01_01,15.776270833333331,0.2426111850000003,True,audio/analysis_clips/guanyinya_2023-06-14-birdnet-14_26_42_01_01.wav
18,20,Spectrogram 1,1,7.31129321,7.519245655,1170.7,13073.2,6bf1bc0aa2ec1357f55d,guanyinya_2023-06-14-birdnet-14_26_42_01_01,15.776270833333331,0.2079524450000001,True,audio/analysis_clips/guanyinya_2023-06-14-birdnet-14_26_42_01_01.wav
19,21,Spectrogram 1,1,7.611696436,7.900519276,1365.9,15122.0,db21734d54fe18f37c8b,guanyinya_2023-06-14-birdnet-14_26_42_01_01,15.776270833333331,0.2888228399999999,True,audio/analysis_clips/guanyinya_2023-06-14-birdnet-14_26_42_01_01.wav
20,22,Spectrogram 1,1,7.962905009,8.242485518,1170.7,15707.3,3b107d91f800c0fa7535,guanyinya_2023-06-14-birdnet-14_26_42_01_01,15.776270833333331,0.2795805090000005,True,audio/analysis_clips/guanyinya_2023-06-14-birdnet-14_26_42_01_01.wav
21,23,Spectrogram 1,1,8.667632738,9.113575202,1170.7,15512.2,ca3a7f3f01f1ca888a73,guanyinya_2023-06-14-birdnet-14_26_42_01_01,15.776270833333331,0.4459424639999998,True,audio/analysis_clips/guanyinya_2023-06-14-birdnet-14_26_42_01_01.wav
22,24,Spectrogram 1,1,9.14592336,9.464783775,975.6,15024.4,e107b5b0b619444ebc61,guanyinya_2023-06-14-birdnet-14_26_42_01_01,15.776270833333331,0.3188604150000014,True,audio/analysis_clips/guanyinya_2023-06-14-birdnet-14_26_42_01_01.wav
23,25,Spectrogram 1,1,9.587244659,9.785954773,1073.2,14829.3,b4ee3f32f499a9305720,guanyinya_2023-06-14-birdnet-14_26_42_01_01,15.776270833333331,0.1987101140000007,True,audio/analysis_clips/guanyinya_2023-06-14-birdnet-14_26_42_01_01.wav
24,26,Spectrogram 1,1,9.885309829,10.174132669,1073.2,15902.4,23ffe436d3ef9cab093e,guanyinya_2023-06-14-birdnet-14_26_42_01_01,15.776270833333331,0.2888228399999999,True,audio/analysis_clips/guanyinya_2023-06-14-birdnet-14_26_42_01_01.wav
25,27,Spectrogram 1,1,10.289661805,10.546136486,1170.7,15219.5,0f2f4b67e548fd16d12f,guanyinya_2023-06-14-birdnet-14_26_42_01_01,15.776270833333331,0.2564746810000002,True,audio/analysis_clips/guanyinya_2023-06-14-birdnet-14_26_42_01_01.wav
26,28,Spectrogram 1,1,10.698634946,11.126092748,780.5,16097.6,de24f767e1f44c27bc26,guanyinya_2023-06-14-birdnet-14_26_42_01_01,15.776270833333331,0.4274578019999993,True,audio/analysis_clips/guanyinya_2023-06-14-birdnet-14_26_42_01_01.wav
27,29,Spectrogram 1,1,11.273970044,11.548929387,780.5,16878.0,179984fc31245633c127,guanyinya_2023-06-14-birdnet-14_26_42_01_01,15.776270833333331,0.274959342999999,True,audio/analysis_clips/guanyinya_2023-06-14-birdnet-14_26_42_01_01.wav
28,30,Spectrogram 1,1,11.676011436,12.096537491,682.9,16975.6,94b973b80c25c0e66306,guanyinya_2023-06-14-birdnet-14_26_42_01_01,15.776270833333331,0.4205260549999998,True,audio/analysis_clips/guanyinya_2023-06-14-birdnet-14_26_42_01_01.wav
29,31,Spectrogram 1,1,12.228240706,12.489336553,1170.7,16487.8,1ec058069b75b09e61c6,guanyinya_2023-06-14-birdnet-14_26_42_01_01,15.776270833333331,0.261095847,True,audio/analysis_clips/guanyinya_2023-06-14-birdnet-14_26_42_01_01.wav
30,32,Spectrogram 1,1,12.658009091,12.949142513,1561.0,15902.4,5bfef252baccb5cdaab3,guanyinya_2023-06-14-birdnet-14_26_42_01_01,15.776270833333331,0.2911334219999997,True,audio/analysis_clips/guanyinya_2023-06-14-birdnet-14_26_42_01_01.wav
31,33,Spectrogram 1,1,13.425122553,13.607658588,1658.5,16487.8,58eacb2e10a5f44f6168,guanyinya_2023-06-14-birdnet-14_26_42_01_01,15.776270833333331,0.182536035,True,audio/analysis_clips/guanyinya_2023-06-14-birdnet-14_26_42_01_01.wav
32,34,Spectrogram 1,1,13.760157047,13.998147067,1365.9,16487.8,9273a2f9b75dceca428d,guanyinya_2023-06-14-birdnet-14_26_42_01_01,15.776270833333331,0.2379900199999998,True,audio/analysis_clips/guanyinya_2023-06-14-birdnet-14_26_42_01_01.wav
33,35,Spectrogram 1,1,14.178372519,14.59658799,1268.3,15512.2,14feb574a54816ddedd7,guanyinya_2023-06-14-birdnet-14_26_42_01_01,15.776270833333331,0.4182154709999999,True,audio/analysis_clips/guanyinya_2023-06-14-birdnet-14_26_42_01_01.wav
34,36,Spectrogram 1,1,14.728291205,14.975523556,1073.2,16195.1,edd86887f015bb7c9d8b,guanyinya_2023-06-14-birdnet-14_26_42_01_01,15.776270833333331,0.2472323510000009,True,audio/analysis_clips/guanyinya_2023-06-14-birdnet-14_26_42_01_01.wav
