source_file,site,prob,is_gold,is_gold_manual,is_listened,max_bout_all,bout_dur_all,n_seg_all,max_bout,n_nontype1_total,n_distinct_nontype1,aci,duty_cycle,peak_rate
minqin_2023-06-11-birdnet-06_52_31,minqin,0.0,False,False,False,17.0,4.395996666666667,72.0,0.0,0.0,0.0,357.2049255371094,0.2015462543321781,30.919312169312168
minqin_2023-06-11-birdnet-06_57_01,minqin,0.0,False,False,False,12.0,4.287996666666668,73.0,1.0,0.0,0.0,356.59765625,0.1866169021594241,21.964285714285715
minqin_2023-06-11-birdnet-06_57_31,minqin,0.002,False,False,False,11.0,3.6333300000000026,64.0,0.0,0.0,0.0,361.4708862304688,0.1586243668355105,25.0
minqin_2023-06-11-birdnet-06_58_01,minqin,0.0,False,False,False,4.0,1.2746633333333333,52.0,1.0,0.0,0.0,357.4868469238281,0.1343641695547854,26.785714285714285
minqin_2023-06-11-birdnet-07_03_01,minqin,0.0,False,False,False,8.0,3.159996666666668,62.0,0.0,0.0,0.0,364.2762451171875,0.2167422020794454,26.75276752767528
minqin_2023-06-11-birdnet-07_04_01,minqin,0.013854332016782682,False,False,False,15.0,3.3666633333333325,86.0,2.0,0.0,0.0,361.744384765625,0.1466275659824047,31.36363636363636
minqin_2023-06-11-birdnet-07_04_31,minqin,0.0,False,False,False,6.0,1.92933,58.0,1.0,0.0,0.0,357.0291748046875,0.1508930951746201,30.697879858657245
minqin_2023-06-11-birdnet-07_08_31,minqin,0.0019336153595834685,False,False,False,10.0,2.5973299999999995,70.0,1.0,0.0,0.0,373.511962890625,0.140495867768595,24.90512333965844
minqin_2023-06-11-birdnet-07_13_31,minqin,0.0,False,False,False,9.0,2.615996666666666,62.0,0.0,0.0,0.0,352.4957275390625,0.3017861903492402,11.925795053003537
minqin_2023-06-11-birdnet-07_34_02,minqin,0.0,False,False,False,8.0,3.149329999999999,61.0,0.0,0.0,0.0,360.552978515625,0.2567315382564649,25.31152647975078
minqin_2023-06-11-birdnet-07_34_32,minqin,0.0019751525235718248,False,False,False,28.0,10.627996666666666,75.0,1.0,0.0,0.0,378.6512451171875,0.209010930418555,35.87372448979592
minqin_2023-06-11-birdnet-07_35_02,minqin,0.0,False,False,False,16.0,4.529329999999998,75.0,1.0,0.0,0.0,375.7600708007813,0.2460677152759264,31.283856988082334
minqin_2023-06-11-birdnet-07_35_32,minqin,0.0,False,False,False,8.0,2.161330000000003,72.0,0.0,0.0,0.0,356.10009765625,0.3532391362303386,19.433962264150946
minqin_2023-06-11-birdnet-07_42_02,minqin,0.0,False,False,False,21.0,7.29733,76.0,0.0,0.0,0.0,353.6485900878906,0.2905891762196747,25.68807339449541
minqin_2023-06-11-birdnet-07_42_32,minqin,0.0,False,False,False,5.0,1.8706633333333365,58.0,0.0,0.0,0.0,354.91217041015625,0.252199413489736,22.463002114164905
minqin_2023-06-11-birdnet-07_44_32,minqin,0.0,False,False,False,3.0,1.1439966666666654,43.0,0.0,0.0,0.0,342.5535888671875,0.1788856304985337,26.45305514157973
minqin_2023-06-11-birdnet-07_46_32,minqin,0.0,False,False,False,4.0,0.57466333333333,31.0,1.0,0.0,0.0,354.5445861816406,0.2431351639562783,12.883771929824562
minqin_2023-06-11-birdnet-07_47_32,minqin,0.0,False,False,False,12.0,3.078663333333333,74.0,1.0,0.0,0.0,355.77490234375,0.209010930418555,21.04591836734694
minqin_2023-06-11-birdnet-07_51_32,minqin,0.0,False,False,False,5.0,1.3853300000000015,35.0,0.0,0.0,0.0,347.871337890625,0.1213009864036257,32.967032967032964
minqin_2023-06-11-birdnet-07_53_02,minqin,0.0,False,False,False,4.0,1.0346633333333308,48.0,0.0,0.0,0.0,349.6679077148437,0.476672887230072,5.942393736017897
minqin_2023-06-11-birdnet-07_55_02,minqin,0.0,False,False,False,6.0,1.6426633333333334,64.0,1.0,0.0,0.0,352.8863220214844,0.1956811516928819,20.946866485013626
minqin_2023-06-11-birdnet-07_55_32,minqin,0.0,False,False,False,14.0,4.734663333333334,64.0,0.0,0.0,0.0,348.31427001953125,0.1852839242868568,21.58273381294964
minqin_2023-06-11-birdnet-07_58_02,minqin,0.003900970135496359,False,False,False,7.0,2.8199966666666683,47.0,1.0,0.0,0.0,351.63671875,0.1154358837643295,24.249422632794456
minqin_2023-06-11-birdnet-07_59_02,minqin,0.003952523571824736,False,False,False,18.0,5.975996666666666,70.0,1.0,0.0,0.0,361.1989135742188,0.2242068781658224,22.443519619500595
minqin_2023-06-11-birdnet-08_00_32,minqin,0.005888581777504735,False,False,False,18.0,7.647996666666671,71.0,1.0,0.0,0.0,370.9678039550781,0.2252732604638763,25.59171597633136
minqin_2023-06-11-birdnet-08_01_02,minqin,0.004,False,False,False,11.0,3.991996666666669,70.0,1.0,0.0,0.0,366.5575256347656,0.2266062383364436,21.47058823529412
minqin_2023-06-11-birdnet-08_02_02,minqin,0.04173304213690101,False,False,False,15.0,5.798663333333337,62.0,1.0,0.0,0.0,365.0372619628906,0.1604905358571047,22.42524916943521
minqin_2023-06-11-birdnet-08_03_02,minqin,0.0,False,False,False,8.0,2.187996666666667,70.0,2.0,0.0,0.0,367.8206176757813,0.1708877632631298,27.49609984399376
minqin_2023-06-11-birdnet-08_03_32,minqin,0.0019775929007210206,False,False,False,9.0,3.0506633333333326,57.0,1.0,0.0,0.0,371.072265625,0.2114102905891762,29.791929382093315
minqin_2023-06-11-birdnet-08_04_32,minqin,0.0079796689811686,False,False,False,8.0,2.1133300000000013,65.0,3.0,0.0,0.0,373.1867065429688,0.1631564916022394,32.47549019607843
minqin_2023-06-11-birdnet-08_05_02,minqin,0.0,False,False,False,23.0,6.90399666666667,82.0,2.0,0.0,0.0,378.8070373535156,0.2028792322047454,25.9526938239159
minqin_2023-06-11-birdnet-08_05_32,minqin,0.0,False,False,False,20.0,6.690663333333333,78.0,1.0,0.0,0.0,360.91552734375,0.2620634497467342,20.600203458799594
minqin_2023-06-11-birdnet-08_06_02,minqin,0.003957626178591237,False,False,False,9.0,2.709330000000003,71.0,1.0,0.0,0.0,365.00189208984375,0.2092775259930685,23.885350318471332
minqin_2023-06-11-birdnet-08_06_32,minqin,0.0,False,False,False,11.0,3.457329999999999,66.0,1.0,0.0,0.0,362.8606567382813,0.2300719808051186,22.59559675550405
minqin_2023-06-11-birdnet-08_07_02,minqin,0.007896812337656971,False,False,False,11.0,3.401330000000005,76.0,1.0,0.0,0.0,367.0003051757813,0.226872833910957,22.03290246768508
minqin_2023-06-11-birdnet-08_07_32,minqin,0.007936371041291015,False,False,False,44.0,15.074663333333335,79.0,2.0,0.0,0.0,370.0474853515625,0.2172753932284724,24.539877300613497
minqin_2023-06-11-birdnet-08_08_02,minqin,0.003952079866888519,False,False,False,33.0,11.18533,77.0,2.0,0.0,0.0,375.8214111328125,0.209010930418555,26.785714285714285
minqin_2023-06-11-birdnet-08_08_32,minqin,0.001987610915787711,False,False,False,4.0,0.7559966666666682,56.0,1.0,0.0,0.0,368.6486206054688,0.1284990669154892,28.526970954356848
minqin_2023-06-11-birdnet-08_09_02,minqin,0.03378437852972947,False,False,False,13.0,3.754663333333337,77.0,3.0,0.0,0.0,385.0896911621094,0.1698213809650759,28.06122448979592
minqin_2023-06-11-birdnet-08_09_32,minqin,0.031648334022415604,False,False,False,12.0,4.551996666666669,71.0,9.0,0.0,0.0,374.8073425292969,0.1596907491335643,28.58931552587646
minqin_2023-06-11-birdnet-08_10_02,minqin,0.015838392910833252,False,False,False,10.0,3.2799966666666656,65.0,1.0,0.0,0.0,365.3167114257813,0.1511596907491335,38.80070546737214
minqin_2023-06-11-birdnet-08_10_32,minqin,0.0,False,False,False,3.0,0.6506633333333331,27.0,0.0,0.0,0.0,351.3849182128906,0.3087176752865902,14.032815198618309
minqin_2023-06-11-birdnet-08_12_32,minqin,0.0,False,False,False,21.0,6.686663333333333,82.0,0.0,0.0,0.0,356.35498046875,0.2905891762196747,16.743119266055043
minqin_2023-06-11-birdnet-08_14_02,minqin,0.015850204754247726,False,False,False,10.0,3.794663333333333,69.0,1.0,0.0,0.0,366.8274841308594,0.2127432684617435,22.55639097744361
minqin_2023-06-11-birdnet-08_14_32,minqin,0.011874079743675233,False,False,False,8.0,2.663996666666666,76.0,3.0,0.0,0.0,377.8214416503906,0.1807517995201279,27.47050147492625
minqin_2023-06-11-birdnet-08_20_02,minqin,0.011837458401176266,False,False,False,15.0,4.575996666666665,61.0,3.0,0.0,0.0,371.777587890625,0.1159690749133564,32.758620689655174
minqin_2023-06-11-birdnet-08_20_32,minqin,0.0,False,False,False,6.0,1.1426633333333325,56.0,2.0,0.0,0.0,365.17584228515625,0.1255665155958411,26.80467091295117
minqin_2023-06-11-birdnet-08_21_02,minqin,0.0,False,False,False,4.0,0.9386633333333336,55.0,2.0,0.0,0.0,353.76788330078125,0.1772860570514529,17.857142857142858
minqin_2023-06-11-birdnet-08_24_02,minqin,0.0,False,False,False,2.0,0.439996666666667,32.0,1.0,0.0,0.0,348.834716796875,0.1794188216475606,15.787518573551262
minqin_2023-06-11-birdnet-08_25_02,minqin,0.001956550362080316,False,False,False,14.0,4.415996666666668,71.0,0.0,0.0,0.0,365.15435791015625,0.2482004798720341,22.019334049409235
minqin_2023-06-11-birdnet-08_32_03,minqin,0.0,False,False,False,13.0,3.5973299999999995,63.0,0.0,0.0,0.0,345.725830078125,0.2068781658224473,16.913659793814432
minqin_2023-06-11-birdnet-08_37_33,minqin,0.0019539473684210525,False,False,False,6.0,1.6186633333333376,59.0,1.0,0.0,0.0,353.2933044433594,0.198080511863503,21.534320323014803
minqin_2023-06-11-birdnet-08_38_33,minqin,0.0,False,False,False,10.0,3.566663333333336,64.0,0.0,0.0,0.0,358.48583984375,0.2679285523860304,24.37810945273632
minqin_2023-06-11-birdnet-08_43_03,minqin,0.0,False,False,False,18.0,6.830663333333336,57.0,0.0,0.0,0.0,373.42279052734375,0.2436683551053052,18.052516411378555
minqin_2023-06-11-birdnet-08_50_03,minqin,0.0,False,False,False,19.0,7.102663333333333,75.0,0.0,0.0,0.0,358.5756530761719,0.3241802186083711,14.802631578947368
minqin_2023-06-11-birdnet-08_51_03,minqin,0.00197426511369939,False,False,False,6.0,1.999996666666665,76.0,2.0,1.0,1.0,365.197509765625,0.1975473207144761,28.002699055330638
minqin_2023-06-11-birdnet-08_51_33,minqin,0.011802255334576087,False,False,False,17.0,6.3666633333333325,62.0,1.0,0.0,0.0,358.9695739746094,0.1988802985870434,22.78820375335121
minqin_2023-06-11-birdnet-08_52_03,minqin,0.005947864669994454,False,False,False,6.0,1.9106633333333336,64.0,1.0,0.0,0.0,351.74346923828125,0.1540922420687816,25.519031141868517
minqin_2023-06-11-birdnet-09_00_03,minqin,0.0,False,False,False,8.0,2.279996666666669,56.0,1.0,0.0,0.0,343.8119506835937,0.1935483870967742,32.02479338842975
minqin_2023-06-11-birdnet-09_07_33,minqin,0.0,False,False,False,5.0,1.0239966666666651,57.0,0.0,0.0,0.0,349.94970703125,0.2316715542521994,25.31645569620253
minqin_2023-06-11-birdnet-09_09_03,minqin,0.009853517128201563,False,False,False,10.0,3.4253300000000007,61.0,0.0,0.0,0.0,354.750244140625,0.2226073047187416,26.94610778443114
minqin_2023-06-11-birdnet-09_11_03,minqin,0.0,False,False,False,4.0,1.4426633333333356,44.0,1.0,0.0,0.0,356.66094970703125,0.1887496667555318,23.834745762711865
minqin_2023-06-11-birdnet-09_11_33,minqin,0.0,False,False,False,4.0,0.5386633333333339,38.0,0.0,0.0,0.0,353.5989074707031,0.3124500133297787,11.092150170648464
minqin_2023-06-11-birdnet-09_12_03,minqin,0.0,False,False,False,9.0,1.9319966666666664,47.0,0.0,0.0,0.0,347.6778564453125,0.1786190349240202,20.335820895522385
minqin_2023-06-11-birdnet-09_12_33,minqin,0.0019764836383804768,False,False,False,5.0,1.9759966666666744,55.0,0.0,0.0,0.0,373.1700439453125,0.1831511596907491,33.47889374090247
minqin_2023-06-11-birdnet-09_13_03,minqin,0.0,False,False,False,4.0,0.7346633333333319,47.0,0.0,0.0,0.0,359.102783203125,0.1415622500666488,30.602636534839924
minqin_2023-06-11-birdnet-09_13_33,minqin,0.0,False,False,False,9.0,2.303996666666667,61.0,1.0,0.0,0.0,354.61541748046875,0.161823513729672,35.626029654036245
minqin_2023-06-11-birdnet-09_14_03,minqin,0.0276561028110313,False,False,False,16.0,5.385330000000003,51.0,0.0,0.0,0.0,341.5797119140625,0.2060783790989069,19.08150064683053
minqin_2023-06-11-birdnet-09_14_33,minqin,0.0,False,False,False,14.0,4.3133300000000006,74.0,1.0,0.0,0.0,354.55975341796875,0.1940815782458011,20.7760989010989
minqin_2023-06-11-birdnet-09_22_03,minqin,0.0,False,False,False,10.0,3.139996666666666,79.0,1.0,0.0,0.0,357.5579833984375,0.2508664356171687,23.113708820403826
minqin_2023-06-11-birdnet-09_22_33,minqin,0.01590688565851602,False,False,False,6.0,1.2826633333333337,66.0,1.0,0.0,0.0,350.813232421875,0.1399626766195681,36.66666666666666
minqin_2023-06-11-birdnet-09_23_03,minqin,0.0,False,False,False,9.0,2.630663333333331,79.0,0.0,0.0,0.0,356.5914306640625,0.2119434817382031,20.440251572327043
minqin_2023-06-11-birdnet-09_27_03,minqin,0.0,False,False,False,10.0,2.8466633333333355,63.0,2.0,0.0,0.0,365.9064636230469,0.209010930418555,25.03188775510204
minqin_2023-06-11-birdnet-09_27_33,minqin,0.0019764836383804768,False,False,False,14.0,3.717329999999999,81.0,0.0,0.0,0.0,351.5513610839844,0.3001866169021594,15.652753108348136
minqin_2023-06-11-birdnet-09_29_03,minqin,0.0,False,False,False,6.0,1.5479966666666662,64.0,0.0,0.0,0.0,348.82440185546875,0.2585977072780592,16.3659793814433
minqin_2023-06-11-birdnet-09_30_03,minqin,0.001987273945077026,False,False,False,11.0,3.5039966666666693,76.0,0.0,0.0,0.0,366.0246887207031,0.284990669154892,21.983161833489245
minqin_2023-06-11-birdnet-09_32_03,minqin,0.0,False,False,False,6.0,2.411996666666674,54.0,0.0,0.0,0.0,350.9283447265625,0.2553985603838976,17.092901878914407
minqin_2023-06-11-birdnet-09_32_33,minqin,0.0,False,False,False,18.0,8.023996666666669,65.0,0.0,0.0,0.0,354.4791564941406,0.3036523593708344,20.302897278314312
minqin_2023-06-11-birdnet-09_33_33,minqin,0.0,False,False,False,7.0,3.305329999999999,27.0,0.0,0.0,0.0,371.354736328125,0.3329778725673153,27.522017614091272
minqin_2023-06-11-birdnet-09_34_03,minqin,0.005902529573997676,False,False,False,43.0,16.83199666666667,59.0,5.0,0.0,0.0,379.28509521484375,0.2252732604638763,34.76331360946746
minqin_2023-06-11-birdnet-09_34_33,minqin,0.02182477068990223,False,False,False,28.0,10.842663333333334,62.0,6.0,1.0,1.0,391.4461975097656,0.1719541455611836,49.61240310077519
minqin_2023-06-11-birdnet-09_35_03,minqin,0.03575562423231691,False,False,False,11.0,3.289330000000003,80.0,3.0,1.0,1.0,382.5461730957031,0.1271660890429219,41.9287211740042
minqin_2023-06-11-birdnet-09_35_33,minqin,0.03353445682268756,False,False,False,12.0,4.178663333333336,71.0,3.0,0.0,0.0,382.0235595703125,0.1442282058117835,39.04805914972273
minqin_2023-06-11-birdnet-09_36_03,minqin,0.019734555986125984,False,False,False,11.0,3.785330000000002,61.0,1.0,0.0,0.0,379.6105041503906,0.118635030658491,33.98876404494382
minqin_2023-06-11-birdnet-09_36_33,minqin,0.12894305594825797,True,True,False,20.0,8.853330000000001,58.0,2.0,3.0,1.0,408.2883911132813,0.151426286323647,41.15316901408451
minqin_2023-06-11-birdnet-09_37_03,minqin,0.04370900722336102,False,False,False,17.0,6.230663333333336,67.0,1.0,0.0,0.0,372.30511474609375,0.2007464676086377,29.21646746347941
minqin_2023-06-11-birdnet-09_37_33,minqin,0.011922633564012155,False,False,False,12.0,4.930663333333335,79.0,1.0,0.0,0.0,361.9901428222656,0.2577979205545188,21.975180972078597
minqin_2023-06-11-birdnet-09_43_03,minqin,0.029798795967950084,False,False,False,10.0,3.7773300000000023,59.0,0.0,0.0,0.0,346.6679077148437,0.1898160490535857,20.189606741573037
minqin_2023-06-11-birdnet-09_44_03,minqin,0.0,False,False,False,12.0,3.714663333333334,71.0,0.0,0.0,0.0,351.6011962890625,0.1895494534790722,22.327707454289733
minqin_2023-06-11-birdnet-09_44_34,minqin,0.0,False,False,True,8.0,2.3946633333333334,61.0,0.0,0.0,0.0,349.011474609375,0.2002132764596107,20.306258322237017
minqin_2023-06-11-birdnet-09_45_04,minqin,0.00987397806631924,False,False,False,11.0,2.9226633333333325,72.0,0.0,0.0,0.0,352.6821594238281,0.2276726206344974,18.003512880562063
minqin_2023-06-11-birdnet-09_46_33,minqin,0.0,False,False,False,6.0,1.6239966666666668,43.0,0.0,0.0,0.0,347.17218017578125,0.3145827779258864,9.004237288135593
minqin_2023-06-11-birdnet-09_48_04,minqin,0.009840647226395795,False,False,False,5.0,1.3386633333333329,49.0,0.0,0.0,0.0,461.7766723632813,0.1956811516928819,24.012261580381477
minqin_2023-06-11-birdnet-09_51_04,minqin,0.0,False,False,False,41.0,16.21199666666667,76.0,0.0,0.0,0.0,358.10791015625,0.3284457478005865,20.089285714285715
minqin_2023-06-11-birdnet-09_55_04,minqin,0.0,False,False,False,9.0,2.1786633333333327,56.0,1.0,0.0,0.0,357.3343200683594,0.1636896827512663,23.61563517915309
minqin_2023-06-11-birdnet-09_55_34,minqin,0.0,False,False,False,6.0,2.606663333333337,65.0,1.0,0.0,0.0,371.8102416992188,0.1578245801119701,21.537162162162165
minqin_2023-06-11-birdnet-09_58_04,minqin,0.003956516916250694,False,False,False,4.0,1.0266633333333353,32.0,1.0,0.0,0.0,351.63189697265625,0.1482271394294854,20.233812949640285
minqin_2023-06-11-birdnet-09_58_34,minqin,0.0,False,False,False,6.0,1.5959966666666667,49.0,1.0,0.0,0.0,354.429931640625,0.1474273527059451,22.60397830018083
minqin_2023-06-11-birdnet-10_01_34,minqin,0.0,False,False,False,6.0,1.73999666666667,64.0,0.0,0.0,0.0,355.2286071777344,0.20554518794988,17.833981841763944
minqin_2023-06-11-birdnet-10_02_04,minqin,0.01973612122661038,False,False,False,26.0,8.799996666666665,75.0,1.0,0.0,0.0,357.8312683105469,0.2148760330578512,16.904466501240694
minqin_2023-06-11-birdnet-10_02_34,minqin,0.027710224074291592,False,False,False,18.0,4.99333,74.0,2.0,1.0,1.0,357.9887390136719,0.1738203145827779,24.731595092024538
minqin_2023-06-11-birdnet-10_03_34,minqin,0.04768880242524369,False,False,False,11.0,3.549330000000001,68.0,0.0,0.0,0.0,356.2359313964844,0.1466275659824047,24.545454545454543
minqin_2023-06-11-birdnet-10_04_04,minqin,0.002,False,False,False,7.0,1.7786633333333306,61.0,1.0,0.0,0.0,357.69317626953125,0.1263663023193815,29.535864978902957
minqin_2023-06-11-birdnet-10_04_34,minqin,0.004,False,False,False,7.0,1.763996666666669,51.0,1.0,0.0,0.0,354.8437194824219,0.1511596907491335,28.880070546737212
minqin_2023-06-11-birdnet-10_05_04,minqin,0.0,False,False,False,9.0,2.735996666666672,53.0,0.0,0.0,0.0,353.55810546875,0.2300719808051186,16.07763615295481
minqin_2023-06-11-birdnet-10_09_04,minqin,0.0,False,False,False,10.0,4.491996666666669,55.0,0.0,0.0,0.0,363.1871643066406,0.2985870434550786,21.986607142857142
minqin_2023-06-11-birdnet-10_09_34,minqin,0.0019889576710724445,False,False,False,14.0,4.325330000000001,70.0,1.0,0.0,0.0,351.2352905273437,0.2210077312716609,20.80820265379976
minqin_2023-06-11-birdnet-10_13_04,minqin,0.0,False,False,False,24.0,7.587996666666672,75.0,0.0,0.0,0.0,351.6874084472656,0.2641962143428419,16.01917255297679
minqin_2023-06-11-birdnet-10_13_34,minqin,0.005896206486582127,False,False,False,12.0,3.2919966666666696,73.0,1.0,0.0,0.0,353.5352478027344,0.1874166888829645,24.00426742532006
minqin_2023-06-11-birdnet-10_14_04,minqin,0.011909670018913729,False,False,False,12.0,3.983996666666666,68.0,1.0,0.0,0.0,352.65460205078125,0.1303652359370834,31.18609406952965
minqin_2023-06-11-birdnet-10_14_34,minqin,0.0,False,False,False,5.0,0.8119966666666691,53.0,1.0,0.0,0.0,346.7479858398437,0.2306051719541455,23.265895953757227
minqin_2023-06-11-birdnet-10_15_34,minqin,0.0,False,False,False,4.0,0.942663333333332,38.0,0.0,0.0,0.0,353.73126220703125,0.1783524393495068,21.300448430493272
minqin_2023-06-11-birdnet-10_19_34,minqin,0.019874342470903916,False,False,False,14.0,4.722663333333337,66.0,1.0,1.0,1.0,394.4447021484375,0.1956811516928819,28.610354223433244
minqin_2023-06-11-birdnet-10_20_04,minqin,0.0019522139412538361,False,False,False,14.0,4.311996666666666,67.0,1.0,0.0,0.0,368.3306274414063,0.2876566249000266,19.11492122335496
minqin_2023-06-11-birdnet-10_20_34,minqin,0.0019739323349972264,False,False,True,29.0,8.34399666666667,90.0,0.0,0.0,0.0,367.5049743652344,0.2935217275393229,22.70663033605813
minqin_2023-06-11-birdnet-10_22_04,minqin,0.009774876172837966,False,False,False,10.0,3.1466633333333327,73.0,2.0,0.0,0.0,425.222900390625,0.1650226606238336,29.483037156704363
minqin_2023-06-11-birdnet-10_22_34,minqin,0.0,False,False,False,12.0,4.190663333333333,58.0,1.0,0.0,0.0,360.2315673828125,0.1951479605438549,29.371584699453557
minqin_2023-06-11-birdnet-10_23_04,minqin,0.004,False,False,True,11.0,2.7359966666666664,76.0,2.0,0.0,0.0,373.32568359375,0.1711543588376433,31.34735202492212
minqin_2023-06-11-birdnet-10_23_34,minqin,0.0019431383269546201,False,False,False,47.0,17.051996666666664,79.0,1.0,0.0,0.0,354.6282958984375,0.3116502266062383,17.215568862275447
minqin_2023-06-11-birdnet-10_24_34,minqin,0.011921700712191879,False,False,False,11.0,3.923996666666669,70.0,0.0,0.0,0.0,353.07965087890625,0.2327379365502532,23.052691867124857
minqin_2023-06-11-birdnet-10_25_04,minqin,0.021667790581875252,False,False,False,11.0,3.695996666666667,76.0,1.0,0.0,0.0,352.431884765625,0.191149026926153,34.17015341701534
minqin_2023-06-11-birdnet-10_28_34,minqin,0.00397171381031614,False,False,True,28.0,11.829330000000002,66.0,1.0,0.0,0.0,361.9978332519531,0.2639296187683284,19.82323232323232
minqin_2023-06-11-birdnet-10_29_04,minqin,0.015869830228823885,False,False,False,22.0,7.505329999999998,80.0,1.0,0.0,0.0,355.88433837890625,0.2444681418288456,21.264994547437293
minqin_2023-06-11-birdnet-10_29_34,minqin,0.0039922495062786455,False,False,False,11.0,3.022663333333337,72.0,1.0,0.0,0.0,353.02227783203125,0.2167422020794454,22.755227552275525
minqin_2023-06-11-birdnet-10_30_04,minqin,0.0,False,False,False,16.0,5.082663333333333,70.0,1.0,0.0,0.0,349.33551025390625,0.1847507331378299,24.170274170274173
minqin_2023-06-11-birdnet-10_33_34,minqin,0.0,False,False,False,20.0,7.087996666666667,74.0,0.0,0.0,0.0,356.2587280273437,0.3620367901892828,17.58100147275405
minqin_2023-06-11-birdnet-10_34_04,minqin,0.0,False,False,False,15.0,5.895996666666666,77.0,0.0,0.0,0.0,356.8147277832031,0.3223140495867768,16.74937965260546
minqin_2023-06-11-birdnet-10_38_34,minqin,0.0,False,False,False,18.0,5.138663333333334,73.0,1.0,0.0,0.0,355.7259216308594,0.3457744601439616,16.287586738627603
minqin_2023-06-11-birdnet-10_44_04,minqin,0.0,False,False,False,7.0,2.391996666666666,67.0,1.0,0.0,0.0,371.04681396484375,0.3116502266062383,11.76218990590248
minqin_2023-06-11-birdnet-10_45_04,minqin,0.013929229062673323,False,False,False,10.0,3.6559966666666703,57.0,1.0,0.0,0.0,353.3876342773437,0.1687549986670221,21.12954186413902
minqin_2023-06-11-birdnet-10_53_04,minqin,0.0,False,False,False,10.0,4.273330000000005,64.0,1.0,0.0,0.0,373.0889892578125,0.2932551319648094,17.159090909090907
minqin_2023-06-11-birdnet-10_56_34,minqin,0.0,False,False,False,17.0,5.023996666666669,85.0,0.0,0.0,0.0,357.8228759765625,0.2599306851506265,17.82051282051282
minqin_2023-06-11-birdnet-11_03_35,minqin,0.0,False,False,False,6.0,1.7333299999999994,64.0,0.0,0.0,0.0,351.2061767578125,0.2335377232737936,20.690639269406397
minqin_2023-06-11-birdnet-11_04_35,minqin,0.0,False,False,False,3.0,0.782663333333339,38.0,0.0,0.0,0.0,343.13134765625,0.2495334577446014,13.888888888888888
minqin_2023-06-11-birdnet-11_08_35,minqin,0.0,False,False,False,5.0,1.5919966666666667,45.0,1.0,0.0,0.0,346.88818359375,0.2135430551852839,14.357053682896378
minqin_2023-06-11-birdnet-11_09_05,minqin,0.0,False,False,False,5.0,1.401329999999998,56.0,0.0,0.0,0.0,362.8152160644531,0.2047454012263396,23.27473958333333
minqin_2023-06-11-birdnet-11_15_35,minqin,0.004,False,False,False,15.0,4.826663333333333,71.0,2.0,1.0,1.0,363.7333984375,0.2106105038656358,22.626582278481013
minqin_2023-06-11-birdnet-11_16_05,minqin,0.0,False,False,False,4.0,0.9266633333333338,58.0,1.0,0.0,0.0,358.87518310546875,0.1506264996001066,22.34513274336284
minqin_2023-06-11-birdnet-11_17_05,minqin,0.001991196986086762,False,False,False,6.0,1.9893300000000007,43.0,1.0,0.0,0.0,358.272216796875,0.1751532924553452,20.73820395738204
minqin_2023-06-11-birdnet-11_17_35,minqin,0.021680776062330116,False,False,False,6.0,1.2519966666666669,65.0,1.0,0.0,0.0,366.9233093261719,0.133564382831245,31.686626746506985
minqin_2023-06-11-birdnet-11_18_05,minqin,0.03975742973067789,False,False,False,12.0,4.447996666666668,58.0,2.0,0.0,0.0,386.498046875,0.1175686483604372,41.66666666666666
minqin_2023-06-11-birdnet-11_18_35,minqin,0.003972712146422629,False,False,False,14.0,4.663996666666667,67.0,1.0,0.0,0.0,378.83740234375,0.2180751799520128,25.67237163814181
minqin_2023-06-11-birdnet-11_21_35,minqin,0.0,False,False,False,14.0,4.439996666666673,65.0,0.0,0.0,0.0,345.2940979003906,0.3036523593708344,16.35206321334504
minqin_2023-06-11-birdnet-11_22_05,minqin,0.007851332293152527,False,False,False,29.0,11.37333,78.0,0.0,0.0,0.0,345.2883605957031,0.3950946414289523,13.49527665317139
minqin_2023-06-11-birdnet-11_23_05,minqin,0.0,False,False,False,9.0,2.7559966666666664,56.0,0.0,0.0,0.0,354.35113525390625,0.2058117835243935,19.91580310880829
minqin_2023-06-11-birdnet-11_24_35,minqin,0.0,False,False,False,5.0,1.03733,60.0,0.0,0.0,0.0,353.14263916015625,0.1554252199413489,23.58490566037736
minqin_2023-06-11-birdnet-11_25_05,minqin,0.0,False,False,False,5.0,1.1039966666666707,57.0,0.0,0.0,0.0,351.8882141113281,0.154892028792322,25.17211703958692
minqin_2023-06-11-birdnet-11_25_35,minqin,0.0,False,False,False,5.0,1.2439966666666675,66.0,0.0,0.0,0.0,353.6741943359375,0.1570247933884297,24.193548387096776
minqin_2023-06-11-birdnet-11_26_05,minqin,0.002,False,False,False,4.0,0.9399966666666668,59.0,0.0,0.0,0.0,357.2489013671875,0.1474273527059451,25.542495479204337
minqin_2023-06-11-birdnet-11_26_35,minqin,0.01390054358230475,False,False,False,11.0,3.0826633333333326,68.0,1.0,0.0,0.0,358.1513671875,0.1450279925353239,33.31801470588235
minqin_2023-06-11-birdnet-11_27_05,minqin,0.0,False,False,False,6.0,1.6493300000000062,54.0,0.0,0.0,0.0,355.6861267089844,0.1615569181551586,25.783828382838283
minqin_2023-06-11-birdnet-11_27_35,minqin,0.0,False,False,False,7.0,1.9413300000000009,64.0,0.0,0.0,0.0,357.1961975097656,0.144494801386297,27.444649446494463
