source_file,n_seg_all,max_bout_all,bout_dur_all,active_dur_all
yongxing_2023-05-26-birdnet-09_06_52,29,3,0.4359966666666715,5.354570000000058
yongxing_2023-05-26-birdnet-09_07_22,39,5,2.1853300000000004,9.961203333333367
yongxing_2023-05-26-birdnet-09_07_52,45,7,3.0213299999999994,9.31051666666669
yongxing_2023-05-26-birdnet-09_08_51,54,7,1.5479966666666662,7.906486666666724
yongxing_2023-05-26-birdnet-09_09_22,57,11,4.090663333333339,11.535810000000048
yongxing_2023-05-26-birdnet-09_09_51,53,7,1.6986633333333323,12.150490000000037
yongxing_2023-05-26-birdnet-09_11_52,58,10,3.94933,9.962473333333353
yongxing_2023-05-26-birdnet-09_12_52,48,6,2.250663333333333,10.850506666666728
yongxing_2023-05-26-birdnet-09_13_22,43,13,5.243996666666667,15.925190000000022
yongxing_2023-05-26-birdnet-09_13_52,50,9,2.751996666666667,11.449166666666722
yongxing_2023-05-26-birdnet-09_14_22,40,10,4.430663333333335,12.629200000000067
yongxing_2023-05-26-birdnet-09_14_52,56,10,3.910663333333339,15.874480000000048
yongxing_2023-05-26-birdnet-09_15_52,52,5,1.441329999999999,8.545160000000031
yongxing_2023-05-26-birdnet-09_16_22,35,4,1.002663333333333,4.363883333333362
yongxing_2023-05-26-birdnet-09_16_52,37,3,0.6653300000000009,5.510543333333372
yongxing_2023-05-26-birdnet-09_17_52,38,6,1.5399966666666671,5.242540000000039
yongxing_2023-05-26-birdnet-09_19_22,51,6,1.474663333333333,8.825163333333364
yongxing_2023-05-26-birdnet-09_19_52,45,7,1.8453300000000006,10.553183333333347
yongxing_2023-05-26-birdnet-09_20_22,51,6,2.4973300000000016,9.045163333333383
yongxing_2023-05-26-birdnet-09_20_52,53,13,3.8746633333333307,8.925156666666702
yongxing_2023-05-26-birdnet-09_21_22,51,7,2.5333299999999994,15.778496666666706
yongxing_2023-05-26-birdnet-09_21_52,57,9,3.0066633333333357,12.406476666666721
yongxing_2023-05-26-birdnet-09_23_22,62,8,1.9986633333333335,12.871793333333382
yongxing_2023-05-26-birdnet-09_23_52,61,14,5.790663333333333,13.541130000000045
yongxing_2023-05-26-birdnet-09_26_22,55,12,4.689329999999999,11.814483333333403
yongxing_2023-05-26-birdnet-09_27_22,64,8,2.4319966666666666,14.406453333333385
yongxing_2023-05-26-birdnet-09_34_52,45,7,3.014663333333335,8.046516666666735
yongxing_2023-05-26-birdnet-09_40_52,41,3,0.7999966666666665,10.55719666666668
yongxing_2023-05-26-birdnet-09_41_22,46,7,2.2106633333333328,7.221180000000048
yongxing_2023-05-26-birdnet-09_41_52,58,7,1.7426633333333346,10.327806666666712
yongxing_2023-05-26-birdnet-09_42_22,40,4,0.919996666666667,5.487866666666694
yongxing_2023-05-26-birdnet-09_42_52,26,4,1.5706633333333357,5.174580000000017
yongxing_2023-05-26-birdnet-09_43_22,56,10,3.370663333333332,10.253146666666703
yongxing_2023-05-26-birdnet-09_44_22,47,6,1.4079966666666692,7.114510000000067
yongxing_2023-05-26-birdnet-09_44_52,44,7,2.2093299999999996,6.675853333333356
yongxing_2023-05-26-birdnet-09_47_22,39,3,1.113329999999996,6.25320333333337
yongxing_2023-05-26-birdnet-09_47_52,52,16,6.401330000000005,13.813160000000046
yongxing_2023-05-26-birdnet-09_48_22,52,7,2.730663333333336,15.041160000000064
yongxing_2023-05-26-birdnet-09_48_52,36,9,3.9066633333333343,10.875880000000052
yongxing_2023-05-26-birdnet-09_49_22,49,7,2.9626633333333334,12.853170000000048
yongxing_2023-05-26-birdnet-09_49_52,52,4,1.5146633333333321,11.08516000000005
yongxing_2023-05-26-birdnet-09_50_22,43,2,0.5946633333333331,8.449190000000042
yongxing_2023-05-26-birdnet-09_50_52,64,11,3.554663333333334,12.419786666666699
yongxing_2023-05-26-birdnet-09_51_22,61,5,1.3266633333333333,11.837130000000087
yongxing_2023-05-26-birdnet-09_51_52,58,10,3.566663333333338,13.45847333333339
yongxing_2023-05-26-birdnet-09_52_22,59,6,1.8013299999999983,12.762470000000045
yongxing_2023-05-26-birdnet-09_52_52,57,9,3.198663333333334,11.799810000000054
yongxing_2023-05-26-birdnet-09_53_22,43,7,3.069330000000001,10.366523333333367
yongxing_2023-05-26-birdnet-09_54_52,48,5,1.5319966666666662,9.469173333333353
yongxing_2023-05-26-birdnet-09_56_22,43,7,2.8119966666666674,10.223856666666691
yongxing_2023-05-26-birdnet-09_58_52,28,3,0.5866633333333375,3.710573333333371
yongxing_2023-05-26-birdnet-10_01_52,49,10,2.0759966666666685,6.387836666666701
yongxing_2023-05-26-birdnet-10_02_52,38,5,1.2733299999999979,7.747873333333349
yongxing_2023-05-26-birdnet-10_03_22,46,13,5.061329999999998,15.854513333333369
yongxing_2023-05-26-birdnet-10_03_52,54,10,2.554663333333332,10.326486666666712
yongxing_2023-05-26-birdnet-10_04_22,52,5,1.4159966666666648,10.81182666666669
yongxing_2023-05-26-birdnet-10_04_52,55,5,1.68133,11.638483333333376
yongxing_2023-05-26-birdnet-10_06_22,54,6,1.795996666666666,9.375820000000036
yongxing_2023-05-26-birdnet-10_07_22,50,5,1.4946633333333352,8.56783333333337
yongxing_2023-05-26-birdnet-10_07_52,63,13,2.7239966666666646,10.489123333333392
yongxing_2023-05-26-birdnet-10_08_22,62,20,7.941330000000008,17.793126666666712
yongxing_2023-05-26-birdnet-10_08_52,13,5,2.25333,4.441290000000006
yongxing_2023-05-26-birdnet-10_09_22,31,10,5.565329999999999,12.806563333333347
yongxing_2023-05-26-birdnet-10_09_52,26,5,2.598663333333338,10.393246666666705
yongxing_2023-05-26-birdnet-10_14_52,58,10,2.5813300000000012,9.541140000000038
yongxing_2023-05-26-birdnet-10_15_52,48,5,1.1333300000000008,5.595840000000053
yongxing_2023-05-26-birdnet-10_16_22,61,9,2.1666633333333323,10.9304633333334
yongxing_2023-05-26-birdnet-10_18_22,19,2,0.36799666666666697,2.1972700000000245
yongxing_2023-05-26-birdnet-10_18_52,63,11,3.497330000000005,13.267790000000067
yongxing_2023-05-26-birdnet-10_19_22,67,5,1.831996666666666,11.689110000000037
yongxing_2023-05-26-birdnet-10_19_52,59,9,2.045329999999999,8.737136666666686
yongxing_2023-05-26-birdnet-10_20_22,65,16,5.582663333333336,13.031783333333397
yongxing_2023-05-26-birdnet-10_23_22,68,14,4.786663333333333,14.165106666666723
yongxing_2023-05-26-birdnet-10_24_52,56,6,1.726663333333338,7.986480000000026
yongxing_2023-05-26-birdnet-10_33_22,54,8,3.011996666666666,10.246486666666717
yongxing_2023-05-26-birdnet-10_36_22,42,11,4.319996666666668,9.21586000000004
yongxing_2023-05-26-birdnet-10_36_52,47,8,3.2586633333333332,11.738510000000048
yongxing_2023-05-26-birdnet-10_40_22,48,5,1.4746633333333357,9.179840000000077
yongxing_2023-05-26-birdnet-10_40_52,51,7,3.3746633333333333,9.785163333333346
yongxing_2023-05-26-birdnet-10_41_22,45,13,2.8106633333333333,7.285183333333354
yongxing_2023-05-26-birdnet-10_41_52,45,4,1.0159966666666698,7.7705166666666745
yongxing_2023-05-26-birdnet-10_42_22,38,3,0.5826633333333326,8.426540000000038
yongxing_2023-05-26-birdnet-10_42_52,37,5,2.04933,8.555876666666682
yongxing_2023-05-26-birdnet-10_43_52,43,8,2.742663333333333,8.682523333333384
yongxing_2023-05-26-birdnet-10_44_22,50,5,1.6253300000000053,10.071833333333366
yongxing_2023-05-26-birdnet-10_44_52,50,7,1.7453300000000027,7.594500000000042
yongxing_2023-05-26-birdnet-10_45_22,35,3,0.6146633333333327,5.193216666666693
yongxing_2023-05-26-birdnet-10_45_52,21,4,1.6333299999999973,3.774596666666687
yongxing_2023-05-26-birdnet-10_48_52,60,13,7.309329999999999,16.838466666666733
yongxing_2023-05-26-birdnet-10_49_52,53,13,5.207996666666668,14.093156666666726
yongxing_2023-05-26-birdnet-10_50_22,66,13,4.714663333333338,14.402446666666734
yongxing_2023-05-26-birdnet-10_52_52,39,6,2.04799666666667,8.569203333333355
yongxing_2023-05-26-birdnet-10_53_22,50,8,2.566663333333334,12.18250000000005
yongxing_2023-05-26-birdnet-10_53_52,56,18,7.394663333333332,15.766480000000037
yongxing_2023-05-26-birdnet-10_54_22,29,3,0.7693300000000036,6.419903333333352
yongxing_2023-05-26-birdnet-10_55_22,43,7,2.4293300000000038,10.402523333333365
yongxing_2023-05-26-birdnet-10_55_52,61,9,3.04533,13.325130000000062
yongxing_2023-05-26-birdnet-10_56_22,65,7,2.2666633333333372,9.422450000000046
yongxing_2023-05-26-birdnet-10_56_52,44,3,0.6066633333333331,6.64918666666672
yongxing_2023-05-26-birdnet-10_57_53,37,6,2.0573299999999985,11.841210000000032
yongxing_2023-05-26-birdnet-10_59_53,57,9,2.1706633333333327,11.96114333333338
yongxing_2023-05-26-birdnet-11_00_23,50,6,1.8839966666666683,9.709166666666713
yongxing_2023-05-26-birdnet-11_00_52,40,7,2.7586633333333332,8.55986666666669
yongxing_2023-05-26-birdnet-11_03_22,39,4,1.5199966666666658,6.014536666666707
yongxing_2023-05-26-birdnet-11_03_53,32,5,1.0439966666666667,4.630560000000015
yongxing_2023-05-26-birdnet-11_07_53,43,4,1.5599966666666667,7.801190000000005
yongxing_2023-05-26-birdnet-11_08_23,47,12,3.6973300000000044,10.115843333333391
yongxing_2023-05-26-birdnet-11_08_53,54,12,3.5493299999999994,8.051820000000049
yongxing_2023-05-26-birdnet-11_12_53,45,3,0.5693299999999972,7.425183333333382
yongxing_2023-05-26-birdnet-11_14_53,68,8,1.7999966666666687,11.855773333333387
yongxing_2023-05-26-birdnet-11_15_53,60,7,2.3146633333333355,11.634466666666698
yongxing_2023-05-26-birdnet-11_16_53,59,7,2.0639966666666667,9.894470000000041
yongxing_2023-05-26-birdnet-11_17_53,64,15,5.934663333333335,14.430453333333379
yongxing_2023-05-26-birdnet-11_21_53,56,7,2.0319966666666645,9.85714666666669
yongxing_2023-05-26-birdnet-11_22_23,45,8,3.035996666666666,10.23185000000004
yongxing_2023-05-26-birdnet-11_22_53,50,5,3.3839966666666648,11.723833333333392
yongxing_2023-05-26-birdnet-11_28_53,34,4,0.7893299999999996,4.329220000000034
yongxing_2023-05-26-birdnet-11_29_23,23,8,3.3426633333333324,5.222590000000019
yongxing_2023-05-26-birdnet-11_30_23,38,4,0.8146633333333355,4.633206666666728
yongxing_2023-05-26-birdnet-11_31_23,28,5,1.454663333333336,3.1892400000000194
yongxing_2023-05-26-birdnet-11_37_23,18,3,0.597330000000003,3.4292733333333505
yongxing_2023-05-26-birdnet-11_38_23,29,3,0.5226633333333339,4.859903333333378
yongxing_2023-05-26-birdnet-11_42_53,59,6,1.926663333333332,7.3224700000000595
yongxing_2023-05-26-birdnet-11_43_23,54,6,1.921330000000001,6.407820000000042
yongxing_2023-05-26-birdnet-11_46_23,28,5,1.3666633333333351,4.3545733333333745
yongxing_2023-05-26-birdnet-11_47_23,34,4,0.8639966666666652,6.065220000000012
yongxing_2023-05-26-birdnet-11_48_53,30,3,0.871996666666667,3.447900000000027
yongxing_2023-05-26-birdnet-11_49_23,41,3,0.46933000000000025,6.102530000000024
yongxing_2023-05-26-birdnet-11_49_53,44,6,0.9479966666666666,6.786520000000014
yongxing_2023-05-26-birdnet-11_52_23,28,4,2.1319966666666694,6.435906666666678
yongxing_2023-05-26-birdnet-12_06_23,45,8,1.607996666666665,5.222516666666701
yongxing_2023-05-26-birdnet-12_06_53,66,7,1.8346633333333324,7.51044666666673
yongxing_2023-05-26-birdnet-12_07_23,51,4,1.1439966666666699,5.8171633333333705
yongxing_2023-05-26-birdnet-12_08_23,32,4,1.83599666666667,5.578560000000027
yongxing_2023-05-26-birdnet-12_08_53,55,5,1.4519966666666644,8.034483333333363
yongxing_2023-05-26-birdnet-12_11_53,59,16,7.034663333333334,12.574470000000058
yongxing_2023-05-26-birdnet-12_12_23,64,8,2.2266633333333337,13.674453333333354
yongxing_2023-05-26-birdnet-12_12_53,60,4,0.9813299999999998,8.502466666666702
yongxing_2023-05-26-birdnet-12_13_23,65,6,1.7786633333333333,12.40778333333337
yongxing_2023-05-26-birdnet-12_13_53,66,12,3.945330000000002,12.126446666666725
yongxing_2023-05-26-birdnet-12_15_23,41,3,1.062663333333333,6.794530000000053
yongxing_2023-05-26-birdnet-12_16_23,70,8,2.6253299999999995,12.958433333333378
yongxing_2023-05-26-birdnet-12_16_53,61,11,3.230663333333334,10.365130000000024
yongxing_2023-05-26-birdnet-12_17_23,44,5,1.6026633333333333,6.371853333333364
yongxing_2023-05-26-birdnet-12_17_53,39,5,1.4959966666666666,6.871870000000049
yongxing_2023-05-26-birdnet-12_18_23,50,9,3.1759966666666664,9.962500000000045
yongxing_2023-05-26-birdnet-12_18_53,49,7,2.1746633333333314,9.369170000000032
yongxing_2023-05-26-birdnet-12_19_23,45,8,2.6319966666666677,8.259850000000036
yongxing_2023-05-26-birdnet-12_19_53,46,8,2.7719966666666664,10.658513333333376
yongxing_2023-05-26-birdnet-12_20_23,42,6,2.2306633333333323,8.722526666666703
yongxing_2023-05-26-birdnet-12_20_53,48,4,0.8026633333333333,8.107840000000051
yongxing_2023-05-26-birdnet-12_21_23,62,22,7.955996666666666,11.747793333333364
yongxing_2023-05-26-birdnet-12_21_53,48,5,1.4706633333333343,9.915840000000053
yongxing_2023-05-26-birdnet-12_22_23,55,11,4.071996666666665,12.158483333333383
yongxing_2023-05-26-birdnet-12_22_53,64,7,2.5693300000000043,10.165120000000051
yongxing_2023-05-26-birdnet-12_23_23,66,11,3.145330000000003,10.257113333333393
yongxing_2023-05-26-birdnet-12_23_53,54,7,2.7813300000000005,11.11982000000005
yongxing_2023-05-26-birdnet-12_24_53,41,4,0.6506633333333323,8.317196666666662
yongxing_2023-05-26-birdnet-12_26_53,73,13,4.278663333333333,16.585090000000097
yongxing_2023-05-26-birdnet-12_27_53,40,4,0.791996666666666,4.389200000000024
yongxing_2023-05-26-birdnet-12_30_53,39,3,0.7066633333333323,4.235870000000024
yongxing_2023-05-26-birdnet-12_37_23,36,7,3.993330000000002,8.19454666666672
yongxing_2023-05-26-birdnet-12_37_53,56,6,2.053329999999999,14.555813333333383
yongxing_2023-05-26-birdnet-12_40_23,37,4,0.9493299999999998,3.6158766666666833
yongxing_2023-05-26-birdnet-12_51_53,52,5,0.8653300000000037,4.8304933333333775
yongxing_2023-05-26-birdnet-12_52_23,56,5,1.2653300000000023,8.689146666666689
yongxing_2023-05-26-birdnet-12_59_24,40,6,2.21333,7.410533333333365
yongxing_2023-05-26-birdnet-12_59_54,56,5,1.1226633333333327,8.675813333333384
yongxing_2023-05-26-birdnet-13_00_24,55,4,0.911996666666667,8.297150000000055
yongxing_2023-05-26-birdnet-13_00_54,57,8,1.802663333333333,9.605143333333366
yongxing_2023-05-26-birdnet-13_01_54,85,26,6.56933,13.634383333333389
yongxing_2023-05-26-birdnet-13_02_54,42,6,1.5266633333333353,6.094526666666724
yongxing_2023-05-26-birdnet-13_13_24,36,4,0.9719966666666671,5.62388000000003
yongxing_2023-05-26-birdnet-13_15_54,56,6,1.6026633333333327,9.675813333333375
yongxing_2023-05-26-birdnet-13_16_24,63,8,2.3346633333333324,10.45312333333339
yongxing_2023-05-26-birdnet-13_17_54,48,8,3.1119966666666663,8.931840000000012
yongxing_2023-05-26-birdnet-13_18_24,63,8,2.6453299999999977,8.926456666666713
yongxing_2023-05-26-birdnet-13_19_54,44,5,1.3493300000000001,6.050520000000043
yongxing_2023-05-26-birdnet-13_20_24,46,4,1.80133,8.64518000000005
yongxing_2023-05-26-birdnet-13_20_54,47,3,0.6733300000000002,7.970510000000031
yongxing_2023-05-26-birdnet-13_21_24,39,6,2.251996666666667,7.082536666666706
yongxing_2023-05-26-birdnet-13_21_54,47,5,1.3693300000000015,7.150510000000041
yongxing_2023-05-26-birdnet-14_00_54,28,3,0.7679966666666687,4.806573333333356
yongxing_2023-05-26-birdnet-14_02_24,54,7,1.8479966666666705,7.926486666666717
yongxing_2023-05-26-birdnet-14_02_54,43,4,1.315996666666667,8.839856666666698
yongxing_2023-05-26-birdnet-14_03_24,45,4,1.2026633333333332,8.822516666666715
yongxing_2023-05-26-birdnet-14_03_54,40,9,2.3159966666666705,5.373200000000048
yongxing_2023-05-26-birdnet-14_05_54,30,2,0.22399666666666668,2.4359000000000117
yongxing_2023-05-26-birdnet-14_07_54,28,2,0.5066633333333357,3.653240000000025
yongxing_2023-05-26-birdnet-14_12_24,37,3,0.6959966666666659,4.709210000000021
yongxing_2023-05-26-birdnet-14_12_54,33,2,0.3546633333333338,3.6905566666666907
yongxing_2023-05-26-birdnet-14_13_24,54,5,0.7399966666666664,5.303820000000047
yongxing_2023-05-26-birdnet-14_13_54,50,5,0.8093299999999992,7.631833333333385
yongxing_2023-05-26-birdnet-14_14_24,48,5,1.2066633333333323,6.726506666666707
yongxing_2023-05-26-birdnet-14_17_54,35,3,0.8079966666666669,5.846550000000022
yongxing_2023-05-26-birdnet-14_18_24,34,7,2.066663333333333,5.783886666666694
yongxing_2023-05-26-birdnet-14_19_24,52,9,3.2239966666666717,10.794493333333383
yongxing_2023-05-26-birdnet-14_20_24,48,4,0.866663333333328,7.477173333333394
yongxing_2023-05-26-birdnet-14_20_54,41,7,1.9626633333333334,7.405196666666673
yongxing_2023-05-26-birdnet-14_22_24,52,6,1.565330000000003,8.271826666666703
yongxing_2023-05-26-birdnet-14_22_54,29,3,1.0279966666666658,3.5812366666666975
yongxing_2023-05-26-birdnet-14_24_54,25,2,0.3613299999999988,3.2465833333333705
yongxing_2023-05-26-birdnet-14_25_54,37,4,0.9306633333333352,6.5652100000000475
yongxing_2023-05-26-birdnet-14_26_24,56,5,1.5959966666666654,8.050480000000046
yongxing_2023-05-26-birdnet-14_29_54,29,3,0.7879966666666656,3.3572366666666844
yongxing_2023-05-26-birdnet-14_43_25,29,4,1.165329999999999,4.619903333333348
yongxing_2023-05-26-birdnet-14_44_24,31,3,0.518663333333333,5.9958966666667015
yongxing_2023-05-26-birdnet-14_45_25,50,14,3.754663333333332,8.522500000000017
yongxing_2023-05-26-birdnet-14_46_55,46,8,3.40933,9.614513333333381
yongxing_2023-05-26-birdnet-14_47_55,17,3,0.6613299999999995,1.7306100000000093
yongxing_2023-05-26-birdnet-14_50_55,32,5,1.3133300000000023,6.633226666666708
yongxing_2023-05-26-birdnet-15_00_25,25,2,0.4693299999999999,3.015916666666688
yongxing_2023-05-26-birdnet-15_03_25,38,10,3.9533299999999976,6.531873333333364
yongxing_2023-05-26-birdnet-15_15_25,57,5,1.7759966666666713,7.5344766666667375
yongxing_2023-05-26-birdnet-15_19_25,18,6,1.554663333333333,2.133273333333346
yongxing_2023-05-26-birdnet-15_19_55,26,3,0.738663333333335,3.3905800000000417
yongxing_2023-05-26-birdnet-15_20_55,14,5,1.4719966666666657,1.865286666666683
yongxing_2023-05-26-birdnet-15_21_25,27,2,0.27999666666666734,2.3172433333333657
yongxing_2023-05-26-birdnet-15_22_25,26,3,0.6479966666666659,2.606580000000016
yongxing_2023-05-26-birdnet-15_32_25,76,10,2.3746633333333325,9.547746666666727
yongxing_2023-05-26-birdnet-15_34_25,49,11,3.285330000000001,7.999836666666673
yongxing_2023-05-26-birdnet-15_39_55,39,9,2.243996666666667,7.921203333333328
yongxing_2023-05-26-birdnet-15_50_25,45,3,0.7199966666666651,6.543850000000057
yongxing_2023-05-26-birdnet-15_50_55,35,6,1.750663333333332,5.1012166666666925
yongxing_2023-05-26-birdnet-15_51_25,47,4,0.950663333333333,8.830510000000066
yongxing_2023-05-26-birdnet-15_51_55,49,5,1.1119966666666699,6.909170000000046
yongxing_2023-05-26-birdnet-15_52_25,27,4,1.0813300000000048,2.9705766666667017
yongxing_2023-05-26-birdnet-15_52_55,27,6,1.63866333333333,3.3865766666666666
yongxing_2023-05-26-birdnet-15_53_25,38,4,0.4599966666666653,5.186540000000025
yongxing_2023-05-26-birdnet-15_54_55,56,6,1.7466633333333341,8.20514666666672
yongxing_2023-05-26-birdnet-16_02_25,25,3,0.759996666666666,2.997250000000025
yongxing_2023-05-26-birdnet-16_03_55,36,7,1.9853300000000011,3.85988000000002
yongxing_2023-05-26-birdnet-16_05_25,42,4,1.1026633333333358,6.72119333333336
yongxing_2023-05-26-birdnet-16_08_55,27,3,1.0546633333333357,3.2945766666666767
yongxing_2023-05-26-birdnet-16_09_25,34,2,0.27066333333333237,4.6252200000000405
yongxing_2023-05-26-birdnet-16_09_55,32,5,0.9533299999999993,4.50256000000002
yongxing_2023-05-26-birdnet-16_10_25,38,3,0.9226633333333343,5.051873333333351
yongxing_2023-05-26-birdnet-16_10_55,30,3,1.009330000000002,4.607900000000024
yongxing_2023-05-26-birdnet-16_11_25,28,8,1.5186633333333326,4.977240000000018
yongxing_2023-05-26-birdnet-16_13_25,23,3,0.8639966666666687,3.011923333333365
yongxing_2023-05-26-birdnet-16_13_55,36,7,1.89999666666667,5.839880000000033
yongxing_2023-05-26-birdnet-16_25_55,38,8,2.935996666666668,8.321206666666715
yongxing_2023-05-26-birdnet-16_26_25,53,6,2.147996666666666,11.523823333333363
yongxing_2023-05-26-birdnet-16_26_55,45,3,1.041330000000002,10.111850000000034
yongxing_2023-05-26-birdnet-16_27_25,54,6,1.993330000000002,12.354486666666716
yongxing_2023-05-26-birdnet-16_27_55,28,2,0.3279966666666674,3.9892400000000454
yongxing_2023-05-26-birdnet-16_35_56,43,5,1.098663333333333,7.977190000000028
yongxing_2023-05-26-birdnet-16_38_56,29,4,0.999996666666668,3.34523666666671
yongxing_2023-05-26-birdnet-16_40_55,19,3,0.47866333333333344,1.8879366666666888
yongxing_2023-05-26-birdnet-16_42_56,24,4,0.5813300000000012,2.7145866666666993
yongxing_2023-05-26-birdnet-16_43_56,12,2,0.3399966666666667,1.455960000000004
yongxing_2023-05-26-birdnet-16_45_26,59,7,1.4813299999999998,8.206470000000031
yongxing_2023-05-26-birdnet-16_47_26,46,11,3.2453299999999996,6.95984666666669
yongxing_2023-05-26-birdnet-17_02_26,22,2,0.46132999999999935,1.4239266666666919
yongxing_2023-05-26-birdnet-17_03_26,15,3,0.5239966666666671,1.3479500000000024
yongxing_2023-05-26-birdnet-17_05_56,42,4,0.7546633333333315,5.323860000000027
yongxing_2023-05-26-birdnet-17_08_26,53,5,1.1693300000000004,10.015823333333362
yongxing_2023-05-26-birdnet-17_09_26,19,3,1.0253300000000038,3.267936666666689
yongxing_2023-05-26-birdnet-17_09_56,29,2,0.6119966666666627,5.682570000000023
yongxing_2023-05-26-birdnet-17_10_26,30,3,0.67333,5.830566666666682
yongxing_2023-05-26-birdnet-17_23_26,53,12,3.597330000000003,14.406490000000051
yongxing_2023-05-26-birdnet-17_24_26,58,13,4.69333,12.61714000000004
yongxing_2023-05-26-birdnet-17_24_56,55,19,10.635996666666667,17.234483333333355
yongxing_2023-05-26-birdnet-17_26_56,50,8,2.679996666666664,11.12916666666669
yongxing_2023-05-26-birdnet-17_27_26,45,12,3.779996666666664,9.05985000000006
yongxing_2023-05-26-birdnet-17_30_26,39,9,2.5839966666666676,7.414536666666704
yongxing_2023-05-26-birdnet-17_32_26,33,7,2.3106633333333377,5.503890000000055
yongxing_2023-05-26-birdnet-17_33_26,80,16,5.047996666666666,12.014400000000048
yongxing_2023-05-26-birdnet-17_33_56,40,11,3.7626633333333332,9.023866666666665
yongxing_2023-05-26-birdnet-17_34_26,36,4,1.2946633333333337,8.150546666666724
yongxing_2023-05-26-birdnet-17_34_56,31,4,0.9333299999999998,4.501230000000001
yongxing_2023-05-26-birdnet-17_45_56,51,16,5.234663333333332,9.895830000000016
yongxing_2023-05-26-birdnet-17_46_26,43,6,1.2799966666666727,8.986523333333391
yongxing_2023-05-26-birdnet-17_46_56,44,4,1.1919966666666655,8.253186666666705
yongxing_2023-05-26-birdnet-17_47_26,50,5,1.6853299999999996,7.155833333333346
yongxing_2023-05-26-birdnet-17_50_56,15,3,0.46932999999999936,2.223950000000003
yongxing_2023-05-26-birdnet-17_59_56,75,17,4.635996666666671,13.693083333333366
yongxing_2023-05-26-birdnet-18_00_26,77,20,5.339996666666671,17.138410000000135
yongxing_2023-05-26-birdnet-18_07_56,43,4,0.6839966666666667,5.811856666666719
yongxing_2023-05-26-birdnet-18_13_56,46,4,1.2199966666666668,6.597180000000039
yongxing_2023-05-26-birdnet-18_14_26,42,3,0.7039966666666666,6.8798600000000425
yongxing_2023-05-26-birdnet-18_14_56,52,6,1.6666633333333358,7.918493333333368
yongxing_2023-05-26-birdnet-18_15_56,50,7,2.45333,7.718500000000022
yongxing_2023-05-26-birdnet-18_16_26,31,4,1.163996666666666,4.771896666666695
yongxing_2023-05-26-birdnet-18_16_56,32,4,1.0666633333333344,5.154560000000004
yongxing_2023-05-26-birdnet-18_25_27,41,5,1.5906633333333335,5.6865300000000385
yongxing_2023-05-26-birdnet-18_34_57,33,5,1.32533,3.630556666666709
yongxing_2023-05-26-birdnet-18_36_57,56,10,2.843996666666669,8.913146666666728
yongxing_2023-05-26-birdnet-18_37_57,47,8,2.315996666666667,8.463843333333335
yongxing_2023-05-26-birdnet-18_38_27,32,2,0.5893300000000004,5.259893333333361
yongxing_2023-05-26-birdnet-18_38_57,48,5,1.6373299999999986,7.866506666666715
yongxing_2023-05-26-birdnet-18_39_27,45,4,1.0679966666666663,7.541183333333373
yongxing_2023-05-26-birdnet-18_39_57,40,6,2.181329999999999,6.862533333333349
yongxing_2023-05-26-birdnet-18_40_27,30,3,0.6599966666666663,4.866566666666667
yongxing_2023-05-26-birdnet-18_40_57,25,2,0.25466333333333324,3.6545833333333517
yongxing_2023-05-26-birdnet-18_56_57,54,5,0.978663333333337,9.36382000000005
yongxing_2023-05-26-birdnet-18_57_27,43,7,2.386663333333334,8.330523333333364
yongxing_2023-05-26-birdnet-18_57_57,39,10,2.5639966666666654,6.501203333333356
yongxing_2023-05-26-birdnet-18_58_57,58,9,3.222663333333333,9.287806666666697
yongxing_2023-05-26-birdnet-18_59_27,63,6,1.7946633333333333,9.567790000000027
yongxing_2023-05-26-birdnet-18_59_57,40,4,1.005329999999999,6.439866666666704
yongxing_2023-05-26-birdnet-19_11_57,21,7,2.5013300000000003,3.206596666666683
yongxing_2023-05-26-birdnet-19_14_57,44,7,1.790663333333332,9.481186666666682
yongxing_2023-05-26-birdnet-19_17_57,31,5,2.17733,10.097230000000023
yongxing_2023-05-26-birdnet-19_18_27,38,12,6.298663333333333,16.682540000000017
yongxing_2023-05-26-birdnet-19_50_57,54,9,3.2013300000000005,12.591820000000032
yongxing_2023-05-26-birdnet-20_03_57,71,8,2.567996666666666,10.141096666666744
yongxing_2023-05-26-birdnet-20_04_57,19,2,0.35866333333333245,1.47727000000001
yongxing_2023-05-26-birdnet-20_08_27,37,9,2.9493300000000033,5.821210000000066
yongxing_2023-05-26-birdnet-20_10_27,26,2,0.24799666666666553,3.0145800000000342
yongxing_2023-05-27-birdnet-05_48_02,34,23,10.549330000000003,11.395886666666682
yongxing_2023-05-27-birdnet-05_48_33,31,8,3.483996666666666,12.866563333333367
yongxing_2023-05-27-birdnet-05_49_03,32,6,2.5186633333333335,11.58922666666668
yongxing_2023-05-27-birdnet-05_49_33,30,13,7.125329999999999,14.51723333333333
yongxing_2023-05-27-birdnet-05_50_03,15,7,3.3706633333333365,6.187950000000026
yongxing_2023-05-27-birdnet-05_50_33,23,5,4.22133,10.573256666666682
yongxing_2023-05-27-birdnet-05_51_03,28,7,3.261330000000001,11.687906666666672
yongxing_2023-05-27-birdnet-05_51_33,10,3,1.2039966666666668,4.087966666666681
yongxing_2023-05-27-birdnet-05_52_03,12,3,2.3013300000000037,5.399960000000027
yongxing_2023-05-27-birdnet-05_55_03,36,10,3.9359966666666715,12.899880000000035
