source_file,n_rel,max_bout,bout_dur,bout_rate,isi_cv,n_song_in_bout,n_types_bout,n_song_total,n_nontype1_total,frac_nontype1,n_distinct_nontype1,bout_start_s,bout_end_s
guanyinya_2023-06-17-birdnet-08_40_20,31.0,3.0,1.2506633333333328,2.398727075498603,0.1965317919075129,0.0,0.0,3.0,0.0,0.0,0.0,3.172668333333333,4.423331666666666
guanyinya_2023-06-17-birdnet-08_40_50,32.0,3.0,1.2079966666666655,2.483450561397799,0.015113350125943762,0.0,0.0,4.0,0.0,0.0,0.0,4.198001666666667,5.405998333333333
guanyinya_2023-06-17-birdnet-08_41_20,12.0,2.0,0.7146633333333323,2.798520515487483,0.0,0.0,0.0,2.0,2.0,1.0,1.0,4.463335000000001,5.177998333333333
guanyinya_2023-06-17-birdnet-08_41_50,16.0,2.0,0.583996666666664,3.4246770814902066,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.806001666666669,13.389998333333333
guanyinya_2023-06-17-birdnet-08_42_20,41.0,4.0,2.279996666666669,1.7543885298077901,0.31960734495881876,1.0,1.0,14.0,0.0,0.0,0.0,17.85666833333333,20.136665
guanyinya_2023-06-17-birdnet-08_44_20,10.0,2.0,0.6586633333333332,3.036452613626588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.012668333333333,3.671331666666666
guanyinya_2023-06-17-birdnet-08_44_50,10.0,2.0,0.6626633333333345,3.018123833620888,0.0,1.0,1.0,4.0,0.0,0.0,0.0,15.492668333333334,16.15533166666667
guanyinya_2023-06-17-birdnet-08_45_20,9.0,1.0,0.2346633333333334,4.26142416795693,,0.0,0.0,0.0,0.0,0.0,0.0,0.4740016666666666,0.708665
guanyinya_2023-06-17-birdnet-08_45_50,3.0,1.0,0.13333000000000084,7.50018750468757,,0.0,0.0,0.0,0.0,0.0,0.0,20.991335,21.124665
guanyinya_2023-06-17-birdnet-08_46_20,7.0,2.0,0.798663333333332,2.5041840742240202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.830001666666668,9.628665
guanyinya_2023-06-17-birdnet-08_48_20,2.0,1.0,0.14266333333333492,7.009509567980483,,0.0,0.0,0.0,0.0,0.0,0.0,17.938001666666665,18.080665
guanyinya_2023-06-17-birdnet-08_59_21,4.0,1.0,0.5919966666666672,1.6891987004431317,,0.0,0.0,0.0,0.0,0.0,0.0,2.7020016666666664,3.2939983333333336
guanyinya_2023-06-17-birdnet-09_00_51,13.0,3.0,1.8439966666666665,1.6269009886135009,0.1300236406619389,0.0,0.0,0.0,0.0,0.0,0.0,5.636668333333334,7.480665
guanyinya_2023-06-17-birdnet-09_05_21,6.0,2.0,1.299996666666666,1.5384654832448297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.340668333333333,5.640664999999999
guanyinya_2023-06-17-birdnet-09_05_51,3.0,1.0,0.2506633333333337,3.9894147528557506,,0.0,0.0,0.0,0.0,0.0,0.0,8.055335,8.305998333333333
guanyinya_2023-06-17-birdnet-09_06_51,4.0,1.0,0.28132999999999986,3.554544485124233,,0.0,0.0,0.0,0.0,0.0,0.0,1.223335,1.504665
guanyinya_2023-06-17-birdnet-09_08_21,4.0,1.0,0.19466333333333274,5.137074264970306,,0.0,0.0,1.0,0.0,0.0,0.0,4.330001666666667,4.524665
guanyinya_2023-06-17-birdnet-09_09_21,18.0,2.0,0.8159966666666669,2.450990404372566,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.660668333333333,3.476665
guanyinya_2023-06-17-birdnet-09_09_51,19.0,3.0,1.57733,1.9019482289692076,0.32719836400818064,0.0,0.0,1.0,0.0,0.0,0.0,13.932668333333334,15.509998333333334
guanyinya_2023-06-17-birdnet-09_10_21,3.0,1.0,0.21866333333333543,4.573240445738458,,0.0,0.0,0.0,0.0,0.0,0.0,16.144668333333332,16.363331666666667
guanyinya_2023-06-17-birdnet-09_10_51,13.0,3.0,1.0719966666666663,2.7985161645403136,0.22590837282780546,0.0,0.0,1.0,0.0,0.0,0.0,6.575335,7.647331666666666
guanyinya_2023-06-17-birdnet-09_11_21,28.0,4.0,2.98933,1.3380924822619116,0.18998566106506082,0.0,0.0,0.0,0.0,0.0,0.0,2.011335,5.000665
guanyinya_2023-06-17-birdnet-09_11_51,8.0,2.0,0.49732999999999983,4.021474674763237,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.106001666666667,6.603331666666667
guanyinya_2023-06-17-birdnet-09_12_21,1.0,1.0,0.28266333333333904,3.537777568131628,,0.0,0.0,0.0,0.0,0.0,0.0,16.042001666666664,16.324665000000003
guanyinya_2023-06-17-birdnet-09_12_51,3.0,1.0,0.1333300000000044,7.5001875046873705,,0.0,0.0,0.0,0.0,0.0,0.0,20.223335,20.356665000000003
guanyinya_2023-06-17-birdnet-09_13_51,3.0,1.0,0.20133000000000223,4.966969651815372,,1.0,1.0,2.0,1.0,0.5,1.0,18.111335,18.312665000000003
guanyinya_2023-06-17-birdnet-09_14_51,11.0,2.0,0.5506633333333397,3.63198324445059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.14466833333333,19.695331666666668
guanyinya_2023-06-17-birdnet-09_15_21,9.0,1.0,0.11466333333333331,8.721183755341727,,0.0,0.0,2.0,0.0,0.0,0.0,0.191335,0.3059983333333333
guanyinya_2023-06-17-birdnet-09_15_51,5.0,1.0,0.538663333333333,1.856447131479775,,0.0,0.0,0.0,0.0,0.0,0.0,3.964668333333333,4.503331666666666
guanyinya_2023-06-17-birdnet-09_16_21,10.0,2.0,0.9986633333333348,2.002676911471664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.827335,16.825998333333335
guanyinya_2023-06-17-birdnet-09_16_51,2.0,1.0,0.23066333333333588,4.33532276477979,,0.0,0.0,0.0,0.0,0.0,0.0,20.875335,21.105998333333336
guanyinya_2023-06-17-birdnet-09_17_21,20.0,3.0,2.350663333333337,1.2762355023192016,0.1548198636806178,0.0,0.0,5.0,0.0,0.0,0.0,19.71666833333333,22.067331666666668
guanyinya_2023-06-17-birdnet-09_17_51,28.0,4.0,2.65733,1.5052703277349821,0.24349967222921973,1.0,1.0,3.0,0.0,0.0,0.0,5.948668333333334,8.605998333333334
guanyinya_2023-06-17-birdnet-09_18_21,9.0,2.0,0.7359966666666667,2.717403611429399,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0086683333333333,0.744665
guanyinya_2023-06-17-birdnet-09_19_21,21.0,4.0,2.562663333333333,1.5608761197660248,0.14682798655635623,0.0,0.0,0.0,0.0,0.0,0.0,3.828668333333333,6.391331666666666
guanyinya_2023-06-17-birdnet-09_21_21,3.0,1.0,0.34133,2.9297161105088914,,1.0,1.0,1.0,0.0,0.0,0.0,0.1326683333333333,0.4739983333333333
guanyinya_2023-06-17-birdnet-09_22_21,1.0,1.0,0.27999666666666645,3.571471088941538,,0.0,0.0,0.0,0.0,0.0,0.0,1.1780016666666668,1.4579983333333333
guanyinya_2023-06-17-birdnet-09_22_51,3.0,1.0,0.17466333333333495,5.725300101146916,,0.0,0.0,0.0,0.0,0.0,0.0,21.000668333333333,21.17533166666667
guanyinya_2023-06-17-birdnet-09_25_21,16.0,1.0,0.27066333333333337,3.694626781117994,,0.0,0.0,0.0,0.0,0.0,0.0,0.4380016666666666,0.708665
guanyinya_2023-06-17-birdnet-09_26_21,18.0,4.0,2.607996666666672,1.5337442915954616,0.3103149934111696,0.0,0.0,0.0,0.0,0.0,0.0,23.978001666666664,26.585998333333336
guanyinya_2023-06-17-birdnet-09_26_51,26.0,6.0,2.854663333333332,2.101824032956602,0.4581220132975412,1.0,1.0,1.0,0.0,0.0,0.0,6.810001666666667,9.664665
guanyinya_2023-06-17-birdnet-09_27_21,22.0,2.0,1.6679966666666637,1.1990431635554848,0.0,0.0,0.0,2.0,0.0,0.0,0.0,11.034001666666668,12.701998333333332
guanyinya_2023-06-17-birdnet-09_27_51,23.0,3.0,1.5919966666666658,1.8844260561684603,0.26295210166177946,2.0,1.0,3.0,0.0,0.0,0.0,5.603335,7.195331666666666
guanyinya_2023-06-17-birdnet-09_28_21,10.0,1.0,0.9879966666666657,1.0121491637961002,,0.0,0.0,0.0,0.0,0.0,0.0,4.860668333333334,5.848665
guanyinya_2023-06-17-birdnet-09_28_51,24.0,3.0,1.9519966666666644,1.5368878703686328,0.13076341647770584,0.0,0.0,0.0,0.0,0.0,0.0,13.206001666666667,15.157998333333332
guanyinya_2023-06-17-birdnet-09_29_21,23.0,3.0,2.0786633333333335,1.4432351559255225,0.08677098150782377,0.0,0.0,0.0,0.0,0.0,0.0,0.3620016666666666,2.440665
guanyinya_2023-06-17-birdnet-09_29_51,23.0,2.0,1.1786633333333332,1.6968373779337613,0.0,1.0,1.0,3.0,0.0,0.0,0.0,3.524668333333333,4.703331666666666
guanyinya_2023-06-17-birdnet-09_31_21,23.0,1.0,0.15332999999999997,6.521880910454577,,0.0,0.0,1.0,0.0,0.0,0.0,3.3886683333333334,3.5419983333333334
guanyinya_2023-06-17-birdnet-09_31_51,27.0,4.0,2.8719966666666714,1.3927592766472547,0.29049254338801833,1.0,1.0,1.0,0.0,0.0,0.0,26.935335,29.80733166666667
guanyinya_2023-06-17-birdnet-09_32_21,27.0,4.0,2.943996666666666,1.3586971905538845,0.41157452682392826,0.0,0.0,0.0,0.0,0.0,0.0,1.4126683333333334,4.356665
guanyinya_2023-06-17-birdnet-09_32_51,37.0,5.0,2.14533,2.3306437704222662,0.549614277222108,1.0,1.0,4.0,1.0,0.25,1.0,3.704668333333333,5.849998333333333
guanyinya_2023-06-17-birdnet-09_33_21,26.0,2.0,0.6426633333333323,3.112049336355484,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.651335,5.293998333333333
guanyinya_2023-06-17-birdnet-09_33_51,20.0,3.0,1.4946633333333335,2.0071409615097267,0.09278350515463928,0.0,0.0,0.0,0.0,0.0,0.0,13.850001666666667,15.344665
guanyinya_2023-06-17-birdnet-09_37_51,6.0,1.0,0.683996666666669,1.461995428827621,,0.0,0.0,0.0,0.0,0.0,0.0,19.122001666666662,19.80599833333333
guanyinya_2023-06-17-birdnet-09_38_21,11.0,1.0,0.16132999999999997,6.198475175106925,,0.0,0.0,0.0,0.0,0.0,0.0,0.7086683333333333,0.8699983333333333
guanyinya_2023-06-17-birdnet-09_39_51,1.0,1.0,0.08799666666666717,11.364066820712841,,0.0,0.0,0.0,0.0,0.0,0.0,2.7380016666666664,2.8259983333333336
guanyinya_2023-06-17-birdnet-09_40_51,5.0,1.0,0.20399666666666683,4.902040883020961,,0.0,0.0,1.0,0.0,0.0,0.0,3.994001666666666,4.197998333333333
guanyinya_2023-06-17-birdnet-09_41_21,10.0,1.0,0.13199666666666587,7.5759488875982175,,0.0,0.0,0.0,0.0,0.0,0.0,10.538001666666666,10.669998333333332
guanyinya_2023-06-17-birdnet-09_48_51,20.0,3.0,1.0039966666666693,2.988057729275322,0.019047619047621183,0.0,0.0,0.0,0.0,0.0,0.0,26.839335,27.843331666666668
guanyinya_2023-06-17-birdnet-09_49_21,45.0,12.0,5.951996666666666,2.016130161363218,0.3756124793878244,0.0,0.0,1.0,0.0,0.0,0.0,9.214001666666666,15.165998333333333
guanyinya_2023-06-17-birdnet-09_49_51,36.0,3.0,1.5253300000000038,1.9667875148328509,0.28991596638655376,0.0,0.0,3.0,0.0,0.0,0.0,14.927335,16.452665000000003
guanyinya_2023-06-17-birdnet-09_50_21,32.0,4.0,1.709330000000005,2.340098167118104,0.1901193333728683,0.0,0.0,0.0,0.0,0.0,0.0,24.474001666666663,26.183331666666668
guanyinya_2023-06-17-birdnet-09_50_51,25.0,4.0,2.0319966666666667,1.9685071661862963,0.4791266652706245,0.0,0.0,2.0,1.0,0.5,1.0,0.179335,2.2113316666666667
guanyinya_2023-06-17-birdnet-09_51_21,37.0,7.0,3.561329999999998,1.96555781126714,0.46121848540732246,2.0,1.0,6.0,2.0,0.3333333333333333,1.0,8.379335000000001,11.940665
guanyinya_2023-06-17-birdnet-09_52_51,4.0,2.0,1.7359966666666669,1.152075944846284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.015335,11.751331666666667
guanyinya_2023-06-17-birdnet-09_53_51,11.0,3.0,1.6279966666666716,1.8427556157977336,0.04007455731593592,0.0,0.0,0.0,0.0,0.0,0.0,17.135334999999998,18.76333166666667
guanyinya_2023-06-17-birdnet-09_54_21,16.0,3.0,1.6546633333333283,1.813057641131434,0.45139557266602953,1.0,1.0,1.0,0.0,0.0,0.0,27.695335,29.34999833333333
guanyinya_2023-06-17-birdnet-09_54_51,7.0,4.0,2.1986633333333288,1.8192871729641835,0.0782591621470687,0.0,0.0,0.0,0.0,0.0,0.0,21.359335,23.55799833333333
guanyinya_2023-06-17-birdnet-09_55_21,19.0,3.0,0.9746633333333334,3.077985902824565,0.7343283582089556,0.0,0.0,2.0,0.0,0.0,0.0,3.055335,4.029998333333333
guanyinya_2023-06-17-birdnet-09_55_51,45.0,5.0,2.2453300000000027,2.2268441609919227,0.2819076659695642,0.0,0.0,5.0,0.0,0.0,0.0,16.808668333333333,19.053998333333336
guanyinya_2023-06-17-birdnet-09_56_21,32.0,3.0,1.6946633333333334,1.7702631201084187,0.21342031686859236,0.0,0.0,6.0,1.0,0.16666666666666666,1.0,1.3900016666666668,3.084665
guanyinya_2023-06-17-birdnet-09_57_21,24.0,5.0,3.730663333333336,1.34024422823823,0.3284219206238274,1.0,1.0,2.0,0.0,0.0,0.0,19.271335,23.001998333333336
guanyinya_2023-06-17-birdnet-09_57_51,6.0,2.0,0.49199666666666886,4.065068191518894,0.0,1.0,1.0,1.0,1.0,1.0,1.0,29.499335,29.991331666666667
guanyinya_2023-06-17-birdnet-09_58_21,6.0,2.0,0.7173299999999969,2.7881170451535677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.540668333333334,13.257998333333331
guanyinya_2023-06-17-birdnet-09_59_21,2.0,1.0,0.09466333333333266,10.563752244797428,,0.0,0.0,0.0,0.0,0.0,0.0,3.708668333333333,3.8033316666666654
guanyinya_2023-06-17-birdnet-09_59_51,2.0,2.0,1.8999966666666666,1.0526334256726766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.091335,29.991331666666667
guanyinya_2023-06-17-birdnet-10_00_21,7.0,2.0,1.60133,1.2489618005033316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.159335,8.760665
guanyinya_2023-06-17-birdnet-10_00_51,11.0,4.0,2.537329999999997,1.5764602948769,0.15793257286676185,0.0,0.0,0.0,0.0,0.0,0.0,22.532668333333334,25.06999833333333
guanyinya_2023-06-17-birdnet-10_04_21,8.0,2.0,0.39199666666666744,5.10208420139626,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21.671335,22.063331666666667
guanyinya_2023-06-17-birdnet-10_04_51,23.0,3.0,0.9719966666666666,3.086430337552598,0.1414473684210512,0.0,0.0,0.0,0.0,0.0,0.0,6.978001666666667,7.949998333333333
guanyinya_2023-06-17-birdnet-10_05_21,35.0,3.0,0.8373299999999997,3.5828168105764764,0.33070866141732314,0.0,0.0,3.0,0.0,0.0,0.0,6.946001666666667,7.783331666666666
guanyinya_2023-06-17-birdnet-10_05_51,14.0,1.0,0.10799666666666674,9.25954504768665,,0.0,0.0,1.0,0.0,0.0,0.0,0.6100016666666667,0.7179983333333334
guanyinya_2023-06-17-birdnet-10_07_21,17.0,5.0,2.230663333333336,2.24148571650585,0.28644904720560566,0.0,0.0,2.0,0.0,0.0,0.0,27.042001666666664,29.272665
guanyinya_2023-06-17-birdnet-10_07_51,31.0,3.0,1.758663333333332,1.7058409890845145,0.3276904474002414,0.0,0.0,4.0,0.0,0.0,0.0,6.504668333333334,8.263331666666666
guanyinya_2023-06-17-birdnet-10_09_51,21.0,2.0,0.8586633333333324,2.329201588515486,0.0,1.0,1.0,3.0,0.0,0.0,0.0,12.526001666666668,13.384665
guanyinya_2023-06-17-birdnet-10_10_21,27.0,5.0,2.2586633333333275,2.213698662483274,0.16801889116184215,1.0,1.0,5.0,0.0,0.0,0.0,25.027335,27.28599833333333
guanyinya_2023-06-17-birdnet-10_10_51,9.0,2.0,0.9119966666666688,2.1929904714563966,0.0,0.0,0.0,2.0,0.0,0.0,0.0,12.179335,13.091331666666669
guanyinya_2023-06-17-birdnet-10_11_21,14.0,2.0,0.719996666666666,2.777790637919623,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.139335,7.859331666666666
guanyinya_2023-06-17-birdnet-10_11_51,17.0,2.0,0.837330000000005,2.3885445403843026,0.0,0.0,0.0,3.0,0.0,0.0,0.0,29.154001666666662,29.991331666666667
guanyinya_2023-06-17-birdnet-10_12_21,3.0,1.0,0.3173299999999999,3.1512936060252743,,0.0,0.0,1.0,0.0,0.0,0.0,1.435335,1.752665
guanyinya_2023-06-17-birdnet-10_12_51,8.0,1.0,0.24399666666666686,4.0984166450361315,,0.0,0.0,0.0,0.0,0.0,0.0,2.5820016666666668,2.8259983333333336
guanyinya_2023-06-17-birdnet-10_13_21,2.0,1.0,0.3746633333333378,2.6690628920185806,,0.0,0.0,0.0,0.0,0.0,0.0,24.410001666666663,24.784665
guanyinya_2023-06-17-birdnet-10_13_51,3.0,1.0,0.23866333333333345,4.190002653668345,,0.0,0.0,0.0,0.0,0.0,0.0,0.7086683333333333,0.9473316666666668
guanyinya_2023-06-17-birdnet-10_14_21,14.0,2.0,0.6559966666666739,3.0487959796543347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.09266833333333,19.748665000000003
guanyinya_2023-06-17-birdnet-10_15_21,1.0,1.0,0.12666333333333313,7.894944603805376,,0.0,0.0,0.0,0.0,0.0,0.0,29.807335,29.93399833333333
guanyinya_2023-06-17-birdnet-10_18_21,12.0,2.0,0.46932999999999936,4.261393901945332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.655335,21.124665
guanyinya_2023-06-17-birdnet-10_21_51,9.0,2.0,0.8186633333333333,2.4430066897666523,0.0,0.0,0.0,1.0,0.0,0.0,0.0,27.663335,28.481998333333333
guanyinya_2023-06-17-birdnet-10_22_21,18.0,1.0,0.22132999999999914,4.518140333438774,,0.0,0.0,0.0,0.0,0.0,0.0,7.295335000000001,7.516665
guanyinya_2023-06-17-birdnet-10_22_51,15.0,2.0,0.782663333333339,2.555377152372862,0.0,0.0,0.0,2.0,1.0,0.5,1.0,26.38066833333333,27.163331666666668
guanyinya_2023-06-17-birdnet-10_23_21,35.0,2.0,0.7333300000000023,2.7272851240232825,0.0,2.0,2.0,9.0,1.0,0.1111111111111111,1.0,11.474001666666666,12.207331666666668
guanyinya_2023-06-17-birdnet-10_23_51,35.0,3.0,0.8959966666666688,3.3482267419149547,0.21223709369024715,1.0,1.0,9.0,0.0,0.0,0.0,10.376668333333331,11.272665
guanyinya_2023-06-17-birdnet-10_24_21,31.0,2.0,0.9439966666666653,2.1186515489108397,0.0,1.0,1.0,5.0,3.0,0.6,1.0,10.095335,11.039331666666666
guanyinya_2023-06-17-birdnet-10_25_21,22.0,2.0,0.9239966666666664,2.164509972979701,0.0,1.0,1.0,7.0,1.0,0.14285714285714285,1.0,0.963335,1.8873316666666664
guanyinya_2023-06-17-birdnet-10_25_51,26.0,2.0,0.9119966666666706,2.192990471456392,0.0,0.0,0.0,4.0,0.0,0.0,0.0,26.88466833333333,27.796665
guanyinya_2023-06-17-birdnet-10_27_51,15.0,1.0,0.16533,6.048509042521018,,0.0,0.0,1.0,0.0,0.0,0.0,0.0740016666666666,0.2393316666666666
guanyinya_2023-06-17-birdnet-10_31_21,18.0,2.0,0.7933300000000045,2.5210189958781197,0.0,0.0,0.0,2.0,0.0,0.0,0.0,23.694001666666665,24.48733166666667
guanyinya_2023-06-17-birdnet-10_31_51,11.0,2.0,0.6439966666666663,3.1056061366777277,0.0,0.0,0.0,2.0,0.0,0.0,0.0,8.656668333333334,9.300665
guanyinya_2023-06-17-birdnet-10_32_51,14.0,3.0,1.033330000000003,2.9032351717263523,0.3107344632768361,0.0,0.0,3.0,2.0,0.6666666666666666,1.0,25.962001666666666,26.99533166666667
guanyinya_2023-06-17-birdnet-10_33_21,15.0,1.0,0.17199666666666674,5.814066164072945,,0.0,0.0,1.0,0.0,0.0,0.0,0.3246683333333333,0.496665
guanyinya_2023-06-17-birdnet-10_33_51,16.0,4.0,1.2733300000000014,3.1413694800248133,0.4143860487879451,0.0,0.0,1.0,0.0,0.0,0.0,22.767335,24.040665
guanyinya_2023-06-17-birdnet-10_34_21,26.0,4.0,2.0746633333333353,1.9280236632770922,0.12080643653730556,0.0,0.0,0.0,0.0,0.0,0.0,14.487335,16.561998333333335
guanyinya_2023-06-17-birdnet-10_34_51,27.0,8.0,4.098663333333334,1.9518558489393691,0.3914963433833326,1.0,1.0,4.0,2.0,0.5,2.0,15.096668333333334,19.195331666666668
guanyinya_2023-06-17-birdnet-10_35_21,36.0,6.0,3.183996666666669,1.8844240833585448,0.22091355456257708,0.0,0.0,0.0,0.0,0.0,0.0,19.119335,22.30333166666667
guanyinya_2023-06-17-birdnet-10_35_51,33.0,3.0,1.6466633333333363,1.821866036166062,0.13077939233817834,1.0,1.0,2.0,0.0,0.0,0.0,16.900668333333332,18.54733166666667
guanyinya_2023-06-17-birdnet-10_36_21,31.0,5.0,1.9719966666666657,2.5355012432407773,0.5678585128785308,0.0,0.0,1.0,0.0,0.0,0.0,12.080668333333334,14.052665
guanyinya_2023-06-17-birdnet-10_36_51,31.0,3.0,1.030663333333333,2.9107468006041426,0.5226130653266323,0.0,0.0,0.0,0.0,0.0,0.0,3.947335,4.977998333333333
guanyinya_2023-06-17-birdnet-10_37_21,20.0,5.0,2.573330000000002,1.9430076981964988,0.27693631904973603,0.0,0.0,0.0,0.0,0.0,0.0,25.675335,28.248665000000003
guanyinya_2023-06-17-birdnet-10_37_51,29.0,6.0,3.57733,1.6772285475480317,0.2894082825460317,0.0,0.0,0.0,0.0,0.0,0.0,1.3646683333333334,4.941998333333333
guanyinya_2023-06-17-birdnet-10_38_21,33.0,5.0,2.3186633333333324,2.156414830958642,0.32410501917028406,0.0,0.0,0.0,0.0,0.0,0.0,5.092668333333334,7.411331666666666
guanyinya_2023-06-17-birdnet-10_38_51,38.0,6.0,2.1426633333333336,2.800253267351069,0.4767215705795023,0.0,0.0,1.0,1.0,1.0,1.0,3.728668333333333,5.871331666666666
guanyinya_2023-06-17-birdnet-10_39_21,14.0,5.0,2.6586633333333336,1.8806442836563233,0.24616206964936355,1.0,1.0,1.0,0.0,0.0,0.0,0.7900016666666666,3.448665
guanyinya_2023-06-17-birdnet-10_39_51,3.0,1.0,0.6693299999999995,1.4940313447776146,,0.0,0.0,0.0,0.0,0.0,0.0,7.442001666666667,8.111331666666667
guanyinya_2023-06-17-birdnet-10_40_21,9.0,2.0,1.703996666666666,1.173711216180001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.948668333333334,7.652665
guanyinya_2023-06-17-birdnet-10_40_51,12.0,2.0,1.4013300000000015,1.4272155737763395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.719335,11.120665
guanyinya_2023-06-17-birdnet-10_41_21,16.0,3.0,2.33866333333334,1.2827840404561544,0.2733504712939097,0.0,0.0,0.0,0.0,0.0,0.0,18.602001666666663,20.940665000000003
guanyinya_2023-06-17-birdnet-10_41_51,14.0,10.0,6.014663333333335,1.6626034485720727,0.4420210968765826,0.0,0.0,0.0,0.0,0.0,0.0,23.976668333333333,29.991331666666667
guanyinya_2023-06-17-birdnet-10_42_21,27.0,8.0,4.950663333333338,1.6159450686406318,0.4557765072302361,0.0,0.0,0.0,0.0,0.0,0.0,14.632668333333331,19.58333166666667
guanyinya_2023-06-17-birdnet-10_42_51,17.0,5.0,3.426663333333334,1.4591453882737238,0.2877798403191876,0.0,0.0,1.0,0.0,0.0,0.0,16.555335,19.981998333333333
guanyinya_2023-06-17-birdnet-10_43_21,22.0,6.0,2.4453300000000056,2.4536565616910546,0.6553989498547491,0.0,0.0,0.0,0.0,0.0,0.0,16.54466833333333,18.989998333333336
guanyinya_2023-06-17-birdnet-10_43_51,10.0,6.0,3.285330000000002,1.8263005542822173,0.474067242847833,0.0,0.0,0.0,0.0,0.0,0.0,22.063335,25.348665
guanyinya_2023-06-17-birdnet-10_44_21,32.0,7.0,4.546663333333332,1.5395905715473401,0.3054276711816913,0.0,0.0,2.0,0.0,0.0,0.0,5.459335,10.005998333333332
guanyinya_2023-06-17-birdnet-10_44_52,27.0,5.0,2.218663333333339,2.2536091550618256,0.5063544500368358,0.0,0.0,3.0,2.0,0.6666666666666666,1.0,27.46066833333333,29.67933166666667
guanyinya_2023-06-17-birdnet-10_45_21,31.0,9.0,5.3986633333333325,1.6670793202514946,0.3261410003126815,0.0,0.0,1.0,0.0,0.0,0.0,0.0086683333333333,5.407331666666666
guanyinya_2023-06-17-birdnet-10_45_51,35.0,5.0,2.259996666666666,2.2123926436469676,0.16889691068934604,0.0,0.0,5.0,0.0,0.0,0.0,17.330001666666664,19.58999833333333
guanyinya_2023-06-17-birdnet-10_46_21,52.0,27.0,12.994663333333335,2.077776030621801,0.3691625737511893,3.0,1.0,6.0,1.0,0.16666666666666666,1.0,7.256668333333334,20.25133166666667
guanyinya_2023-06-17-birdnet-10_46_51,9.0,3.0,1.8146633333333333,1.6531992160161941,0.34521880064829874,1.0,1.0,1.0,0.0,0.0,0.0,2.8860016666666666,4.700665
guanyinya_2023-06-17-birdnet-10_47_22,3.0,1.0,0.2906633333333333,3.4404064266792056,,1.0,1.0,1.0,0.0,0.0,0.0,0.187335,0.4779983333333333
guanyinya_2023-06-17-birdnet-10_47_52,5.0,3.0,1.60933,1.8641297931437306,0.017163504968387113,0.0,0.0,0.0,0.0,0.0,0.0,28.30066833333333,29.90999833333333
guanyinya_2023-06-17-birdnet-10_48_21,17.0,2.0,1.0319966666666667,1.937990755784095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0086683333333333,1.040665
guanyinya_2023-06-17-birdnet-10_48_51,5.0,1.0,0.23466333333333544,4.261424167956893,,0.0,0.0,0.0,0.0,0.0,0.0,8.904668333333333,9.139331666666669
guanyinya_2023-06-17-birdnet-10_49_52,16.0,6.0,2.5239966666666653,2.377182220261782,0.2957961520949252,0.0,0.0,0.0,0.0,0.0,0.0,11.738001666666667,14.261998333333333
guanyinya_2023-06-17-birdnet-10_50_22,1.0,1.0,0.5666633333333344,1.764716263036838,,0.0,0.0,0.0,0.0,0.0,0.0,14.460668333333334,15.027331666666669
guanyinya_2023-06-17-birdnet-10_50_52,23.0,4.0,2.0319966666666716,1.9685071661862914,0.5566898278692823,0.0,0.0,0.0,0.0,0.0,0.0,24.618001666666665,26.649998333333336
guanyinya_2023-06-17-birdnet-10_51_22,32.0,5.0,3.5279966666666667,1.417234899125944,0.4286084679263497,0.0,0.0,0.0,0.0,0.0,0.0,8.576668333333334,12.104665
guanyinya_2023-06-17-birdnet-10_51_52,25.0,5.0,2.57733,1.9399921624316638,0.2595787138224553,0.0,0.0,1.0,0.0,0.0,0.0,0.0086683333333333,2.5859983333333334
guanyinya_2023-06-17-birdnet-10_52_22,10.0,4.0,2.605329999999997,1.5353141444653864,0.3050555215399571,0.0,0.0,0.0,0.0,0.0,0.0,13.072668333333334,15.677998333333331
guanyinya_2023-06-17-birdnet-10_52_52,8.0,1.0,0.3933300000000001,2.542394427071415,,0.0,0.0,0.0,0.0,0.0,0.0,0.0940016666666666,0.4873316666666667
guanyinya_2023-06-17-birdnet-10_55_22,5.0,2.0,0.8199966666666683,2.439034305017495,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.418001666666665,18.237998333333334
